target_id	length	eff_length	est_counts	tpm
CDP17071	700	521	1740	242.072
CDP09066	2364	2185	1473	48.8635
CDP17355	2283	2104	51	1.75694
CDP08489	2325	2146	119	4.0193
CDP04020	1545	1366	0	0
CDP06857	1364	1185	669	40.9205
CDP07047	2543	2364	1008	30.9063
CDP07094	3265	3086	150	3.52313
CDP08488	459	280	2.00193	0.518233
CDP04045	513	334	344	74.6527
CDP08958	1882	1703	751	31.9638
CDP06888	1488	1309	0	0
CDP03961	1098	919	362	28.5513
CDP17019	1400	1221	452	26.8322
CDP04005	1806	1627	269	11.9839
CDP13151	3376	3197	1599	36.2526
CDP08470	562	383	521	98.599
CDP08967	5503	5324	1274	17.3446
CDP03707	1446	1267	152	8.69562
CDP03836	1960	1781	4606	187.453
CDP04047	1794	1615	370	16.6059
CDP03567	1626	1447	253	12.6732
CDP09715	1283	1104	85	5.58063
CDP03706	1480	1301	4534	252.603
CDP03730	813	634	0	0
CDP03954	974	795	315	28.7195
CDP09272	921	742	0	0
CDP09696	1466	1287	5	0.281595
CDP09027	2478	2299	648	20.4301
CDP06867	204	29.2345	0	0
CDP03539	928	749	1087	105.192
CDP03685	2883	2704	1029	27.583
CDP19123	1447	1268	194	11.0896
CDP17345	216	38.5618	5	9.39824
CDP17049	1331	1152	856	53.8586
CDP06993	6223	6044	1104	13.2397
CDP17512	2868	2689	174.359	4.69987
CDP17066	1916	1737	1339.65	55.9017
CDP08499	2394	2215	18	0.589023
CDP17022	915	736	4.05246	0.399093
CDP17089	2193	2014	28	1.0077
CDP07077	2357	2178	1632	54.312
CDP09733	3333	3154	136	3.12544
CDP03916	2790	2611	100.081	2.7783
CDP16606	1873	1694	206	8.81429
CDP09094	2137	1958	222	8.21814
CDP09641	5973	5794	1091	13.6483
CDP07042	1360	1181	1182	72.5439
CDP09136	3559	3380	3086	66.1778
CDP16789	1467	1288	3.73414	0.21014
CDP03864	2545	2366	811	24.845
CDP03828	288	109	92	61.1779
CDP08960	138	7.80511	0	0
CDP03733	1029	850	10	0.852736
CDP03943	1001	822	792	69.8372
CDP09660	372	193	0	0
CDP06924	1570	1391	6.14555	0.320234
CDP16770	244	65.044	1	1.11436
CDP09075	3531	3352	6102	131.948
CDP19292	156	10.3458	0	0
CDP17673	852	673	0	0
CDP09628	324	145	37.7841	18.8875
CDP04081	2232	2053	6086	214.87
CDP09661	1887	1708	268	11.3731
CDP07146	1256	1077	2	0.134601
CDP17680	4385	4206	995.379	17.1535
CDP17092	1442	1263	287.864	16.5203
CDP03752	1221	1042	854	59.4051
CDP03869	122	6.35555	0	0
CDP03835	534	355	0	0
CDP08954	724	545	27	3.59088
CDP13095	3453	3274	281.51	6.23231
CDP04051	758	579	3953	494.859
CDP09652	1993	1814	868	34.6829
CDP09188	1151	972	397	29.6045
CDP17567	2050	1871	1238.31	47.972
CDP03711	340	161	2	0.900404
CDP13078	2824	2645	806.36	22.0972
CDP15564	1778	1599	348	15.7748
CDP09047	1554	1375	217	11.4391
CDP06970	177	15.5846	0	0
CDP03884	991	812	125	11.158
CDP08931	2061	1882	593	22.8385
CDP09220	885	706	4	0.410666
CDP09626	1695	1516	424	20.2722
CDP09072	3544	3365	894	19.2569
CDP17040	701	522	375	52.0708
CDP18569	600	421	0	0
CDP17360	1725	1546	319.418	14.9755
CDP09114	2500	2321	966	30.1672
CDP04038	1854	1675	3811	164.914
CDP03787	906	727	6412	639.282
CDP09615	1528	1349	192	10.3163
CDP09041	1340	1161	195	12.1741
CDP03955	1925	1746	211	8.75935
CDP17353	2057	1878	1111	42.8797
CDP11089	2571	2392	13.859	0.419958
CDP17505	3019	2840	584	14.9049
CDP16771	937	758	0	0
CDP09617	1522	1343	0	0
CDP14618	843	664	69.4801	7.58447
CDP16806	207	31.3862	3	6.92812
CDP14452	1497	1318	28.6086	1.57331
CDP04066	828	649	23.5999	2.63572
CDP15629	4140	3961	27	0.494074
CDP03639	584	405	34	6.08495
CDP03809	1503	1324	0	0
CDP09031	974	795	1682	153.353
CDP03571	1109	930	110	8.5732
CDP04056	1326	1147	30	1.89579
CDP17104	1464	1285	184	10.3788
CDP03893	1467	1288	931	52.3923
CDP03603	3136	2957	4012	98.3429
CDP03842	1200	1021	61	4.33049
CDP03857	2557	2378	500	15.2402
CDP04071	1918	1739	4	0.166722
CDP07023	447	268	82	22.1775
CDP03870	1251	1072	693	46.8567
CDP15759	1149	970	0	0
CDP03820	939	760	348.895	33.2747
CDP17399	375	196	5.25861	1.94468
CDP03924	3953	3774	1584	30.4219
CDP07118	1222	1043	59	4.10016
CDP19131	3825	3646	56	1.11328
CDP09165	1151	972	132	9.84331
CDP09065	955	776	13	1.21427
CDP09243	1410	1231	233	13.7193
CDP06972	141	8.14747	0	0
CDP09609	1571	1392	98	5.10294
CDP03735	1190	1011	24	1.72065
CDP03872	999	820	347	30.6725
CDP09045	2362	2183	2644	87.7892
CDP17401	1437	1258	1466	84.4669
CDP16780	1257	1078	61	4.10152
CDP09160	974	795	835	76.1295
CDP14606	2948	2769	1540	40.3117
CDP03991	2832	2653	52	1.42069
CDP09025	1279	1100	206	13.574
CDP09178	3144	2965	159	3.88692
CDP17400	1471	1292	14	0.785415
CDP17075	2435	2256	518.793	16.6682
CDP03703	2195	2016	1664	59.8269
CDP09125	2790	2611	67	1.85995
CDP08934	819	640	1823	206.462
CDP08460	930	751	0	0
CDP09210	2466	2287	4623	146.518
CDP09701	1780	1601	1408	63.7448
CDP03523	1978	1799	563	22.6835
CDP17351	1536	1357	116	6.196
CDP09237	1420	1241	932	54.4349
CDP17122	2551	2372	671	20.5041
CDP09283	2622	2443	846	25.1004
CDP04054	1215	1036	60	4.19783
CDP11084	150	9.35544	0	0
CDP08939	2149	1970	703	25.8656
CDP08448	600	421	12.1612	2.09377
CDP03973	1923	1744	1365	56.7309
CDP15612	963	784	18.1803	1.68081
CDP07043	1832	1653	1623	71.1671
CDP09192	2332	2153	1108	37.3017
CDP08487	872	693	544	56.8983
CDP08981	302	123	71	41.8395
CDP09078	1576	1397	976	50.6392
CDP08457	5275	5096	480	6.82724
CDP09126	462	283	579	148.295
CDP03600	2271	2092	7	0.242532
CDP09082	3257	3078	1440	33.91
CDP09085	623	444	0	0
CDP15590	2531	2352	106	3.26665
CDP13148	573	394	0	0
CDP03618	1416	1237	176	10.3128
CDP04052	3991	3812	573	10.8952
CDP09101	1830	1651	39	1.71219
CDP06895	1102	923	0	0
CDP07107	960	781	1266	117.494
CDP14614	993	814	0	0
CDP03633	1810	1631	115	5.11066
CDP17566	327	148	0	0
CDP03998	1449	1270	662	37.7822
CDP09124	363	184	22	8.66639
CDP11075	1224	1045	0	0
CDP20991	1537	1358	579	30.9038
CDP16800	264	85.0011	5.55067	4.73319
CDP06894	962	783	0	0
CDP18578	624	445	50	8.14411
CDP14098	1191	1012	56	4.01089
CDP17081	1932	1753	4738	195.905
CDP03734	2266	2087	15	0.520957
CDP08476	1820	1641	341	15.0619
CDP16766	1488	1309	472	26.1358
CDP09238	1418	1239	1571	91.9048
CDP03988	1409	1230	279	16.4412
CDP06923	1043	864	1254.1	105.209
CDP08971	1222	1043	325	22.5856
CDP03682	912	733	157	15.5249
CDP06995	1257	1078	658	44.2426
CDP06963	2526	2347	906	27.9801
CDP14605	921	742	168.169	16.4277
CDP03576	2792	2613	1821	50.5131
CDP03592	2047	1868	969.761	37.6289
CDP04057	1308	1129	57	3.65944
CDP07096	2817	2638	0	0
CDP09119	1220	1041	884	61.551
CDP15599	1251	1072	247	16.7007
CDP14440	687	508	2	0.285364
CDP09012	824	645	1476	165.867
CDP04039	1453	1274	1924	109.463
CDP11070	7400	7221	8990	90.2393
CDP08919	2461	2282	2737.38	86.9467
CDP07016	2579	2400	4742	143.213
CDP14442	249	70.019	0	0
CDP13074	234	55.1953	101	132.633
CDP17509	399	220	0	0
CDP11076	2613	2434	0	0
CDP13083	1050	871	38	3.16227
CDP08973	1082	903	1362	109.326
CDP11078	507	328	0	0
CDP08474	333	154	3	1.412
CDP17347	1011	832	8	0.696948
CDP06942	2214	2035	52	1.85213
CDP06959	2555	2376	542	16.5343
CDP09698	1150	971	3515	262.385
CDP09651	461	282	0	0
CDP17127	1277	1098	399	26.3393
CDP09613	2471	2292	1163	36.7789
CDP09093	1804	1625	104	4.63888
CDP15566	2307	2128	2061	70.2004
CDP09181	1241	1062	767	52.3485
CDP08478	448	269	101	27.2146
CDP03615	2158	1979	1337	48.9688
CDP17058	1835	1656	129	5.64629
CDP03614	647	468	308	47.7022
CDP03879	3315	3136	1149	26.5569
CDP03769	1389	1210	13	0.778738
CDP08498	237	58.1281	3	3.74083
CDP17572	1571	1392	3956.96	206.042
CDP03798	3054	2875	28	0.705917
CDP15573	2440	2261	874.967	28.0495
CDP03606	1571	1392	105	5.46743
CDP18591	4189	4010	1146	20.7145
CDP17105	2707	2528	264	7.56938
CDP03854	1559	1380	221	11.6077
CDP13127	501	322	18.0187	4.05603
CDP03696	682	503	1610	232.002
CDP06940	2166	1987	0	0
CDP17114	1235	1056	1518	104.194
CDP15610	276	97.0001	0	0
CDP06904	602	423	1009	172.896
CDP17356	1116	937	0	0
CDP09706	875	696	2688	279.933
CDP03747	2138	1959	614	22.7179
CDP14428	1160	981	21.0078	1.55219
CDP09295	141	8.14747	0	0
CDP03761	1545	1366	6	0.318371
CDP09631	444	265	15.087	4.12658
CDP03771	2921	2742	339	8.96119
CDP07132	1038	859	0	0
CDP09135	1750	1571	940	43.3696
CDP06910	454	275	311	81.9712
CDP14604	2551	2372	743	22.7043
CDP03518	1072	893	2561	207.87
CDP17580	1104	925	51.1294	4.00648
CDP07035	1080	901	797.52	64.1579
CDP03858	1929	1750	1796	74.3878
CDP07144	4081	3902	1796	33.362
CDP09223	1461	1282	3705	209.476
CDP14091	387	208	0	0
CDP16611	1443	1264	2	0.114688
CDP03646	504	325	926	206.519
CDP08927	2025	1846	734	28.8203
CDP03782	3595	3416	903	19.1603
CDP09275	1867	1688	1	0.0429399
CDP04013	2811	2632	511	14.0724
CDP17133	3141	2962	658	16.1018
CDP03502	1224	1045	5926	411.035
CDP13132	1389	1210	548	32.8268
CDP08451	96	4.87155	0	0
CDP03981	2673	2494	1657	48.157
CDP17073	144	8.51793	36	306.339
CDP17086	2707	2528	461	13.2177
CDP09104	6375	6196	2871	33.5858
CDP03978	2484	2305	525	16.509
CDP09206	1649	1470	196	9.66434
CDP09281	2379	2200	126	4.15127
CDP08472	1065	886	210	17.1798
CDP17055	4404	4225	3088	52.9766
CDP09286	279	100	0	0
CDP09197	1135	956	556	42.1551
CDP06892	639	460	0	0
CDP17118	1121	942	465	35.7796
CDP08492	2326	2147	309	10.4318
CDP07138	1770	1591	17	0.774484
CDP06971	180	16.6423	0	0
CDP07069	1752	1573	3189.4	146.965
CDP03902	328	149	23.7527	11.5547
CDP09217	2226	2047	2372	83.9905
CDP06921	986	807	644.929	57.9258
CDP06950	2332	2153	875	29.4576
CDP17059	1297	1118	79	5.12175
CDP19192	6503	6324	879.96	10.0857
CDP08998	1787	1608	85	3.83148
CDP03708	3036	2857	204	5.17551
CDP06932	2711	2532	866	24.7906
CDP08982	1353	1174	314	19.3863
CDP16785	1900	1721	592	24.933
CDP14425	294	115	0	0
CDP17343	2276	2097	0	0
CDP08945	1683	1504	4	0.192773
CDP13077	669	490	0	0
CDP08519	342	163	5.18078	2.30378
CDP09129	516	337	89	19.1423
CDP03746	2347	2168	1398	46.7392
CDP03871	1324	1145	356	22.5361
CDP09252	1770	1591	2	0.0911157
CDP03821	3060	2881	41	1.03151
CDP03929	2225	2046	3525	124.878
CDP13107	135	7.48819	0	0
CDP13166	492	313	0	0
CDP17357	3396	3217	2101	47.3378
CDP03693	2059	1880	51	1.96628
CDP09710	663	484	0	0
CDP09037	714	535	0	0
CDP09647	1503	1324	48.307	2.64457
CDP11112	582	403	0	0
CDP15758	1002	823	284.276	25.0366
CDP07055	432	253	0	0
CDP17083	153	9.8295	0	0
CDP17523	1380	1201	0	0
CDP07036	894	715	152	15.4089
CDP09183	1342	1163	531	33.0939
CDP03705	555	376	91	17.5423
CDP08952	2252	2073	1101	38.4965
CDP03602	1166	987	1851	135.932
CDP13100	1303	1124	533	34.3712
CDP13145	1666	1487	29.4781	1.43688
CDP09663	1515	1336	530	28.7543
CDP09664	1718	1539	123	5.79295
CDP07065	171	13.7365	0	0
CDP03543	893	714	0	0
CDP03545	756	577	20	2.51239
CDP14613	1050	871	0	0
CDP03825	1925	1746	391	16.2318
CDP16802	483	304	0	0
CDP15550	3017	2838	2611	66.685
CDP03622	3363	3184	772	17.5743
CDP03664	3305	3126	3897	90.3597
CDP08494	747	568	152	19.3967
CDP03644	402	223	0	0
CDP17047	1181	1002	1243	89.916
CDP17117	261	82.002	0	0
CDP09723	1296	1117	4	0.259561
CDP09640	699	520	1	0.13939
CDP03575	1389	1210	57	3.41447
CDP17575	1367	1188	22	1.34227
CDP03949	2127	1948	175	6.51152
CDP11094	2235	2056	8.41192	0.296555
CDP17079	2750	2571	1990	56.1028
CDP06949	1143	964	0	0
CDP14429	1752	1573	36	1.65885
CDP06922	1044	865	1032.84	86.5467
CDP17350	1443	1264	225	12.9024
CDP03749	1511	1332	785	42.7168
CDP03673	3462	3283	799	17.6404
CDP03786	1221	1042	121	8.41688
CDP17074	3204	3025	2542.98	60.9327
CDP03526	3741	3562	1261	25.6599
CDP03617	552	373	126	24.4847
CDP11114	2320	2141	84	2.84378
CDP03559	3566	3387	805	17.2272
CDP13153	3212	3033	1115	26.6462
CDP09150	1133	954	190	14.4357
CDP03990	1695	1516	175	8.36705
CDP07057	1452	1273	0	0
CDP07125	1491	1312	110	6.07704
CDP13093	1059	880	21	1.7297
CDP04001	4157	3978	4553	82.9595
CDP14607	1769	1590	144	6.56446
CDP07009	1347	1168	0	0
CDP09067	1188	1009	0	0
CDP03654	490	311	35	8.1572
CDP03727	1713	1534	161	7.60736
CDP16604	4780	4601	123	1.9377
CDP07098	1631	1452	4493	224.287
CDP09088	1288	1109	163	10.6534
CDP11092	483	304	0	0
CDP03741	714	535	123	16.6642
CDP17043	656	477	210	31.9106
CDP07051	2242	2063	166	5.83233
CDP08976	2892	2713	1386	37.0294
CDP17561	1722	1543	205.831	9.66892
CDP09682	2370	2191	0	0
CDP03912	1578	1399	11	0.569913
CDP09007	667	488	686	101.891
CDP09230	2733	2554	2525	71.6595
CDP04033	982	803	6557	591.866
CDP13102	939	760	46	4.3871
CDP17110	1522	1343	148	7.98765
CDP06883	2422	2243	1180	38.1317
CDP17552	3733	3554	269.224	5.49072
CDP07104	1163	984	24	1.76787
CDP09616	306	127	0	0
CDP03891	1450	1271	107	6.10199
CDP16804	996	817	74.9406	6.64858
CDP03564	2868	2689	905.838	24.417
CDP09084	1699	1520	2	0.0953718
CDP11081	654	475	0	0
CDP17506	2548	2369	52	1.59101
CDP15558	1593	1414	0	0
CDP06915	594	415	96.7974	16.9063
CDP18526	1115	936	3	0.232316
CDP08461	1647	1468	7128	351.945
CDP06951	1578	1399	148	7.66792
CDP14619	831	652	618.865	68.799
CDP03512	372	193	984	369.548
CDP15754	941	762	89	8.46581
CDP06869	912	733	21.1716	2.09355
CDP16605	1914	1735	0	0
CDP07103	1657	1478	1089	53.4056
CDP09207	3712	3533	264	5.41619
CDP09194	1405	1226	619.598	36.6313
CDP14101	4083	3904	220	4.08457
CDP17556	2690	2511	18	0.519588
CDP09134	687	508	379	54.0765
CDP17096	1734	1555	921	42.9302
CDP15585	3592	3413	595	12.6361
CDP17119	1634	1455	248	12.3544
CDP17524	929	750	208.571	20.157
CDP13150	1590	1411	24	1.23287
CDP09639	591	412	8.98363	1.58048
CDP14444	2061	1882	896.916	34.5434
CDP09246	2053	1874	590	22.82
CDP03756	2667	2488	4900	142.751
CDP15552	761	582	157	19.5529
CDP06870	1087	908	191.257	15.2674
CDP03874	1023	844	4	0.343519
CDP03852	1292	1113	1090	70.9847
CDP03574	854	675	419	44.9929
CDP08486	546	367	95	18.7625
CDP03680	2733	2554	2738	77.7045
CDP09648	3011	2832	298	7.62705
CDP15561	1854	1675	5734	248.128
CDP17664	1314	1135	535	34.1658
CDP03892	1584	1405	362	18.6752
CDP09289	3263	3084	1551	36.4528
CDP07059	3815	3636	1222	24.3602
CDP04021	1056	877	30	2.47945
CDP08496	630	451	0	0
CDP08452	333	154	0	0
CDP03993	4065	3886	2800	52.2262
CDP14095	357	178	0	0
CDP07040	2557	2378	6890.98	210.04
CDP08518	756	577	161.189	20.2485
CDP09677	4061	3882	280	5.228
CDP07114	2303	2124	2665	90.9444
CDP03587	1899	1720	34	1.43279
CDP03966	2263	2084	124	4.31278
CDP18582	702	523	0	0
CDP06938	1625	1446	326	16.3412
CDP09063	4199	4020	264	4.76005
CDP08946	1585	1406	4	0.206209
CDP17340	258	79.0036	13	11.927
CDP08965	231	52.2911	0	0
CDP17682	1137	958	5.07792	0.384197
CDP13143	1392	1213	10.5219	0.628734
CDP17107	1230	1051	0	0
CDP04040	2145	1966	27701.8	1021.31
CDP16786	2073	1894	6.00492	0.229806
CDP09662	2386	2207	2677	87.9183
CDP09638	1383	1204	0	0
CDP08504	1710	1531	0	0
CDP03616	2135	1956	422	15.6378
CDP03823	1519	1340	16	0.865463
CDP03832	2000	1821	1241	49.3964
CDP17112	1095	916	4297	340.019
CDP17547	3596	3417	57.6284	1.22243
CDP06875	2386	2207	360	11.8232
CDP03510	588	409	59	10.4559
CDP03996	2297	2118	486	16.632
CDP06965	1353	1174	33	2.03741
CDP06969	441	262	0	0
CDP09102	1821	1642	1313	57.9595
CDP07105	440	261	4213	1170
CDP09149	1702	1523	110	5.23511
CDP09182	1601	1422	10	0.509723
CDP17084	2239	2060	1552	54.6082
CDP03805	3310	3131	1310	30.3265
CDP17036	1871	1692	389	16.6641
CDP03785	1284	1105	2683	175.992
CDP13120	1630	1451	280.568	14.0154
CDP13138	595	416	0	0
CDP04004	1631	1452	140	6.98868
CDP11097	3806	3627	1929	38.5494
CDP09673	861	682	3	0.318838
CDP09642	997	818	254	22.5068
CDP07143	2596	2417	531	15.924
CDP03886	2667	2488	1561.94	45.5038
CDP17015	999	820	108	9.54648
CDP03953	1008	829	36	3.14761
CDP13140	1773	1594	255	11.5954
CDP07076	2601	2422	232	6.943
CDP15760	1092	913	10	0.793894
CDP07134	393	214	2.01021	0.680864
CDP19195	4650	4471	53.8291	0.872661
CDP17579	799	620	138	16.1332
CDP07044	1742	1563	527	24.4391
CDP15619	2575	2396	86.1651	2.60662
CDP09009	1150	971	1041	77.7079
CDP09099	2342	2163	56	1.87657
CDP09191	1330	1151	387	24.3708
CDP17685	144	8.51793	0	0
CDP09064	1491	1312	4948	273.356
CDP03666	2491	2312	59	1.84968
CDP03855	1196	1017	4893	348.729
CDP07148	2681	2502	5898.85	170.889
CDP03709	2451	2272	1041	33.2105
CDP03799	1356	1177	70	4.31077
CDP13133	457	278	263	68.5716
CDP11079	1176	997	0	0
CDP17132	1098	919	1005	79.2655
CDP09654	1635	1456	23	1.14499
CDP03519	1837	1658	1441	62.996
CDP09162	3275	3096	2271	53.1679
CDP09228	2299	2120	724	24.7535
CDP06990	1726	1547	113	5.29446
CDP07084	749	570	2738	348.171
CDP04077	1928	1749	704	29.1754
CDP09053	390	211	16	5.49631
CDP21408	882	703	130	13.4036
CDP09645	4562	4383	807	13.3455
CDP07005	1308	1129	203	13.0327
CDP07017	600	421	176	30.3015
CDP03889	923	744	3	0.292268
CDP17531	147	8.91948	0	0
CDP05044	2858	2679	366	9.90243
CDO99566	1266	1087	152	10.1356
CDP14012	1358	1179	292	17.9516
CDO97048	617	438	15223.1	2519.19
CDP09343	636	457	0	0
CDP17806	1938	1759	1913	78.8284
CDP05394	1002	823	21	1.84949
CDP04923	1334	1155	767	48.1334
CDP14067	1149	970	4	0.298897
CDP08858	1162	983	5	0.36868
CDO96876	2526	2347	1064	32.8596
CDP15514	2099	1920	708	26.7279
CDO97096	1194	1015	15	1.07117
CDP00091	699	520	727.998	101.475
CDO99736	2527	2348	334	10.3105
CDO99577	1370	1191	101	6.14671
CDP18024	753	574	335.577	42.3755
CDP17171	312	133	0.900901	0.490974
CDP09366	861	682	1600	170.047
CDO99746	2404	2225	1419	46.2259
CDO99488	3328	3149	2075	47.7616
CDP08627	294	115	25	15.7571
CDP08768	2635	2456	713	21.0424
CDO96729	1575	1396	249	12.9285
CDP05251	2910	2731	622	16.5083
CDO99643	1845	1666	652	28.3665
CDO97583	598	419	34	5.88164
CDP07686	117	6.00353	1	12.0733
CDP08592	1038	859	80	6.75041
CDO99999	404	225	27	8.69791
CDO96752	1691	1512	1330	63.7578
CDP08659	1283	1104	568	37.2917
CDO97453	2253	2074	315	11.0087
CDP07798	854	675	193	20.7246
CDP08708	234	55.1953	0	0
CDP00106	824	645	28	3.14653
CDO97069	126	6.66748	0	0
CDP15222	1300	1121	510	32.976
CDO99791	1346	1167	94.68	5.88059
CDO96993	1745	1566	114	5.27651
CDO97478	2568	2389	2592	78.6416
CDO96979	3165	2986	1699	41.2417
CDP05144	1854	1675	1192	51.5816
CDP04967	906	727	65	6.48056
CDP19645	1515	1336	73	3.9605
CDP15851	1167	988	253	18.5608
CDP04995	2532	2353	1558	47.9931
CDP08751	331	152	122	58.1768
CDP09429	1538	1359	281	14.9872
CDO99648	3381	3202	1387	31.397
CDP08845	636	457	48	7.61305
CDO99752	3109	2930	907	22.4374
CDP06831	243	64.0516	0	0
CDO99518	2783	2604	1119	31.1475
CDO96902	1056	877	236	19.505
CDP05235	1417	1238	483	28.2787
CDO99971	1197	1018	169	12.033
CDO96723	1481	1302	74	4.11959
CDP17811	7601	7422	2461.37	24.0375
CDP05295	3507	3328	587	12.7846
CDP14062	2793	2614	1742	48.3032
CDP07697	423	244	0	0
CDO99534	1290	1111	16	1.04385
CDP17162	1166	987	22	1.61562
CDP09441	2191	2012	157	5.65594
CDP08821	1378	1199	1005	60.7548
CDP08579	1090	911	42	3.34168
CDP05104	1197	1018	1055	75.117
CDP09498	816	637	250	28.4468
CDP05024	4342	4163	1220	21.2416
CDP05283	2263	2084	965	33.5632
CDO97219	1342	1163	634	39.5133
CDP09359	1265	1086	582	38.8442
CDP00059	5138	4959	1792	26.1925
CDP05063	2004	1825	447	17.7533
CDP09464	2214	2035	718	25.5737
CDO97489	1599	1420	1364	69.6241
CDP00118	1771	1592	1535	69.8874
CDO97426	1588	1409	145	7.45917
CDP05319	1127	948	1658	126.768
CDP07690	2632	2453	308	9.10095
CDO99492	5751	5572	3065	39.8706
CDO99754	2582	2403	18825	567.825
CDP07721	411	232	618	193.079
CDP08693	922	743	28	2.73151
CDP07756	186	19.0638	0	0
CDO97208	1775	1596	1868	84.8355
CDO97109	1455	1276	9	0.511241
CDP13824	246	67.0317	0	0
CDP04925	3099	2920	1613	40.0392
CDP13884	2617	2438	1509	44.8631
CDO97207	4122	3943	1493	27.4452
CDO97502	1559	1380	722	37.922
CDP06819	762	583	43	5.34605
CDO99721	2812	2633	89	2.45004
CDO97110	1453	1274	592	33.6811
CDO97315	2700	2521	267	7.67665
CDO97462	1920	1741	0	0
CDO97103	2449	2270	139	4.43836
CDP07633	1183	1004	273	19.7089
CDP13992	1556	1377	0	0
CDO96885	708	529	2	0.274036
CDP18133	1438	1259	349	20.0925
CDO96803	804	625	0	0
CDO97010	1939	1760	598	24.6276
CDO99896	456	277	63	16.4852
CDO99990	5351	5172	1618	22.6753
CDP08816	1839	1660	171	7.46658
CDO96864	1018	839	784	67.731
CDP17188	1880	1701	4644	197.889
CDP07770	921	742	22	2.14908
CDP05329	3437	3258	3826	85.1192
CDP16544	171	13.7365	0	0
CDP05322	4612	4433	359	5.86989
CDP05009	1576	1397	218	11.3108
CDO99485	2169	1990	1494	54.4165
CDP05001	1041	862	677	56.9265
CDO99625	1951	1772	1414	57.8388
CDO97116	1175	996	105	7.64123
CDP09399	1629	1450	392	19.5953
CDP07705	294	115	2.01394	1.26935
CDP05098	2360	2181	414	13.7587
CDP14011	3200	3021	34572	829.482
CDP14043	1794	1615	339	15.2146
CDO97090	1911	1732	817	34.1907
CDO99880	3648	3469	920	19.2228
CDP17197	1223	1044	747	51.8625
CDP17209	1921	1742	160	6.65741
CDP06843	1602	1423	136	6.92735
CDO97510	680	501	791	114.439
CDO99727	1325	1146	353	22.3266
CDP09336	1598	1419	75.4415	3.85355
CDP07769	2545	2366	136	4.16637
CDP07811	525	346	0	0
CDP17780	824	645	101	11.35
CDP05059	767	588	123	15.1622
CDO99927	1080	901	128	10.2972
CDO97240	1158	979	60	4.44224
CDP16435	2883	2704	313	8.39018
CDP07716	513	334	26	5.64235
CDP08822	2296	2117	760	26.0211
CDP05328	685	506	12208	1748.75
CDO97154	390	211	5	1.7176
CDP08805	2079	1900	623	23.7666
CDP00016	2181	2002	5	0.181025
CDP08865	1388	1209	23	1.37891
CDO96883	264	85.0011	0	0
CDO99936	183	17.7996	0	0
CDO97606	2091	1912	454	17.2108
CDP00098	1748	1569	944	43.6096
CDP05298	3203	3024	906	21.716
CDP21190	1057	878	573.834	47.3724
CDP05099	1533	1354	395	21.1452
CDO96720	972	793	63	5.75839
CDP09351	126	6.66748	0	0
CDP16448	2702	2523	1521	43.6964
CDP05142	1490	1311	765	42.2953
CDP00099	1199	1020	729	51.8037
CDO97469	2872	2693	906	24.3851
CDO96791	366	187	0	0
CDP08801	2038	1859	311.574	12.1483
CDP07666	1852	1673	1259.93	54.5864
CDP15508	2081	1902	1041	39.671
CDP07679	1728	1549	37	1.73135
CDO99473	1243	1064	4	0.272491
CDP05106	3905	3726	403	7.83963
CDP08642	4612	4433	366	5.98435
CDP07708	613	434	0	0
CDP05064	189	20.4424	23	81.5511
CDP00065	2539	2360	554	17.015
CDP07694	3151	2972	399	9.731
CDO97098	1467	1288	207	11.649
CDO97452	3496	3317	2043	44.6433
CDO97629	1735	1556	2484	115.711
CDP09385	1119	940	13	1.00242
CDP04951	1365	1186	497.391	30.3981
CDO99597	2421	2242	2	0.0646588
CDP07665	939	760	571	54.4573
CDP18247	1263	1084	6	0.401195
CDO99479	861	682	18	1.91303
CDO97552	1193	1014	147.826	10.5669
CDP08695	2091	1912	11	0.417002
CDP14064	2155	1976	14417	528.836
CDP18370	1003	824	4	0.351857
CDP00053	1947	1768	4718	193.423
CDP07685	1915	1736	571	23.8407
CDO99798	1729	1550	204	9.53964
CDP17800	1150	971	555	41.4293
CDO99735	2394	2215	989	32.3635
CDO97101	552	373	6	1.16594
CDP05157	1234	1055	3	0.206111
CDO97455	1653	1474	2105	103.511
CDP09418	2114	1935	668	25.0224
CDP00153	2100	1921	8	0.301853
CDP17187	1943	1764	148	6.0813
CDP05345	1872	1693	139	5.95102
CDO97397	1374	1195	1722	104.448
CDP09472	4731	4552	1086.59	17.3021
CDO96773	2031	1852	13	0.508787
CDP18233	1525	1346	4828	259.989
CDP08763	198	25.324	0	0
CDP05110	938	759	95	9.07226
CDO96899	2247	2068	18	0.630893
CDO97036	1782	1603	99	4.47646
CDP18042	141	8.14747	0	0
CDP00022	1182	1003	21	1.51758
CDP19639	1038	859	624	52.6532
CDP08599	444	265	0	0
CDO99815	1893	1714	722	30.5323
CDO97347	2721	2542	540	15.3976
CDP15511	3974	3795	1814.86	34.6629
CDP17789	2991	2812	1203	31.0087
CDO97037	1782	1603	617	27.8988
CDO97391	1344	1165	6	0.373301
CDP15193	4353	4174	172.807	3.00084
CDP08762	1232	1053	2677.47	184.302
CDO97627	1868	1689	628	26.9503
CDP08736	3831	3652	47	0.932826
CDP04956	821	642	308	34.7736
CDO99935	817	638	21	2.38579
CDO97237	850	671	905	97.7596
CDP15157	1889	1710	158.956	6.73774
CDO99539	2967	2788	1142	29.6898
