target_id	length	eff_length	est_counts	tpm
CDP09107	1178	999	115	8.438
CDP11113	2022	1843	56	2.22726
CDP03714	1533	1354	1	0.0541363
CDP11063	1050	871	14	1.1782
CDP15557	1477	1298	463	26.1465
CDP03743	1032	853	37	3.17951
CDP04030	2024	1845	0	0
CDP03894	2108	1929	1105	41.9892
CDP03940	1171	992	1337	98.7932
CDP07101	2810	2631	356	9.91828
CDP07012	1752	1573	441	20.5503
CDP11115	822	643	0	0
CDP09044	2369	2190	3043	101.851
CDP03946	1201	1022	540	38.7302
CDP17068	2201	2022	766	27.7687
CDP16792	3572	3393	1353	29.2295
CDP15589	2173	1994	326.976	12.0198
CDP08986	1274	1095	6	0.401647
CDP03987	1015	836	18021	1580.08
CDP06858	1174	995	102	7.51423
CDP09632	2101	1922	408	15.5602
CDP03888	756	577	771	97.9458
CDP15565	2414	2235	849	27.8444
CDP08937	2196	2017	145	5.2695
CDP17661	1077	898	0	0
CDP09163	3497	3318	27285	602.775
CDP08500	1119	940	0	0
CDP04050	2608	2429	1036.13	31.2675
CDP09270	201	27.2129	0	0
CDP09618	954	775	0	0
CDP15575	2162	1983	1833	67.7559
CDP09171	1542	1363	0	0
CDP03745	1302	1123	8	0.522177
CDP03997	3006	2827	528	13.6904
CDP03565	2102	1923	864	32.9338
CDP03980	2164	1985	261	9.63801
CDP06997	1765	1586	13725	634.332
CDP06998	425	246	11	3.27767
CDP18593	1883	1704	183.62	7.89873
CDP11072	2094	1915	414	15.8467
CDP03922	2434	2255	638	20.7387
CDP17371	2145	1966	376.917	14.053
CDP14603	3244	3065	424	10.1401
CDP11088	2388	2209	132.894	4.40978
CDP09028	3280	3101	586	13.8517
CDP09678	1065	886	0	0
CDP09056	1336	1157	454	28.7627
CDP03670	2681	2502	426	12.4804
CDP09707	2107	1928	173	6.57728
CDP06878	767	588	11940	1488.45
CDP07021	1518	1339	218	11.9339
CDP09204	2118	1939	1731	65.4375
CDP04049	1574	1395	6	0.315271
CDP14080	2387	2208	394	13.0799
CDP17681	731	552	486.07	64.5456
CDP07082	393	214	19	6.50799
CDP09143	2648	2469	2519	74.785
CDP09208	604	425	4	0.689888
CDP03505	357	178	0	0
CDP17021	2085	1906	687	26.4205
CDP09112	1971	1792	125	5.11304
CDP09636	3117	2938	1030	25.6976
CDP18575	1899	1720	1640	69.8912
CDP03713	2052	1873	9	0.352218
CDP14433	1077	898	30.1181	2.45843
CDP09250	1864	1685	1520	66.1228
CDP09050	1299	1120	425	27.8149
CDP19293	1604	1425	884	45.4721
CDP03509	1034	855	760	65.1561
CDP09709	1329	1150	6	0.382438
CDP07116	3172	2993	8281	202.807
CDP03811	429	250	111	32.5455
CDP11100	1836	1657	23	1.01745
CDP04031	1119	940	0	0
CDP16764	2190	2011	189.044	6.89061
CDP15616	1556	1377	496.344	26.4214
CDP17070	1059	880	3197	266.298
CDP07062	1599	1420	0	0
CDP07126	261	82.002	1	0.893888
CDP04027	2068	1889	158	6.13102
CDP03536	1442	1263	835	48.4608
CDP03683	921	742	1223	120.818
CDP06939	1947	1768	2699	111.899
CDP14081	4689	4510	4	0.0650116
CDP15630	2595	2416	0	0
CDP09294	3427	3248	784.391	17.7021
CDP19128	1188	1009	152	11.0423
CDP09257	2265	2086	4	0.140557
CDP08449	2145	1966	97	3.61656
CDP06911	1741	1562	9900	464.581
CDP03671	3934	3755	2229	43.5118
CDP03537	309	130	0	0
CDP03931	1339	1160	266	16.8086
CDP17060	2953	2774	1671	44.1547
CDP16790	699	520	0	0
CDP03590	2309	2130	192	6.60738
CDP09720	2525	2346	21	0.656143
CDP15579	4017	3838	71	1.356
CDP03927	3191	3012	595	14.48
CDP13161	2584	2405	3490.75	106.392
CDP19126	889	710	532	54.9238
CDP15611	2334	2155	29.6374	1.00809
CDP15571	3149	2970	251	6.19476
CDP09290	1515	1336	863	47.3491
CDP03905	1903	1724	489	20.7912
CDP14084	501	322	0	0
CDP03585	357	178	35.2688	14.5237
CDP03660	1458	1279	401	22.9816
CDP03672	2693	2514	158	4.6068
CDP14610	1230	1051	0	0
CDP19135	282	103	30.783	21.9069
CDP03968	1198	1019	632	45.4622
CDP08484	1536	1357	1095	59.1482
CDP17344	2411	2232	83.5878	2.74509
CDP03976	3095	2916	412	10.3566
CDP09285	681	502	2.27128	0.331645
CDP04062	1234	1055	639	44.3972
CDP13099	888	709	13	1.34402
CDP09211	1578	1399	564	29.5508
CDP07086	1071	892	0	0
CDP03938	2220	2041	947	34.0106
CDP21409	2353	2174	359.653	12.1264
CDP13091	255	76.0064	0	0
CDP09195	2219	2040	800	28.7453
CDP03812	2713	2534	479	13.8559
CDP03690	364	185	0	0
CDP16762	2829	2650	36.3167	1.00454
CDP03985	1528	1349	921	50.0443
CDP04017	1108	929	945	74.563
CDP14092	633	454	0	0
CDP09729	1376	1197	16.7158	1.02362
CDP06900	882	703	289	30.1335
CDP09020	312	133	764.952	421.59
CDP18577	1250	1071	354	24.2282
CDP03657	1366	1187	25	1.54382
CDP06933	522	343	0	0
CDP03802	1864	1685	675	29.3637
CDP13105	885	706	0	0
CDP03599	4593	4414	4608	76.5222
CDP04034	3646	3467	4605	97.3606
CDP09686	1294	1115	0	0
CDP16775	1603	1424	512.486	26.3803
CDP03758	4107	3928	671	12.5216
CDP03656	219	41.1625	4	7.12304
CDP03620	2501	2322	1892	59.7264
CDP09688	951	772	0	0
CDP13136	456	277	6	1.58774
CDP14096	225	46.6066	0	0
CDP09158	2323	2144	1155	39.4879
CDP13141	2079	1900	870.952	33.6007
CDP09298	3082	2903	432	10.908
CDP17520	432	253	97.8307	28.3441
CDP13128	576	397	0	0
CDP03629	1491	1312	2222	124.142
CDP18594	291	112	4.06324	2.65927
CDP07041	1482	1303	15	0.843829
CDP03883	1715	1536	494.532	23.5999
CDP06973	849	670	322	35.228
CDP09014	669	490	65	9.72354
CDP11107	3663	3484	0	0
CDP03504	3270	3091	757	17.9516
CDP17044	2184	2005	2267	82.879
CDP03904	1897	1718	94	4.01062
CDP04064	657	478	6	0.920091
CDP06954	890	711	2209	227.737
CDP06975	903	724	23	2.32861
CDP17584	894	715	2	0.205037
CDP06966	228	49.4247	25	37.0769
CDP08962	1887	1708	323	13.8619
CDP03781	1715	1536	8	0.381774
CDP03908	1570	1391	29	1.52819
CDP14099	1416	1237	1315	77.9226
CDP17373	3393	3214	556.061	12.6819
CDP17510	345	166	0	0
CDP03689	1250	1071	500.474	34.2531
CDP09259	4284	4105	171	3.05345
CDP06945	1535	1356	0	0
CDP14434	1428	1249	312.882	18.3622
CDP09164	936	757	322	31.1794
CDP08520	796	617	3	0.356405
CDP17078	1037	858	2738	233.913
CDP17028	2721	2542	1393	40.1683
CDP09264	441	262	0	0
CDP09010	168	12.9312	5	28.3425
CDP18527	2676	2497	15466	454.011
CDP09676	1713	1534	71	3.39266
CDP09123	578	399	10	1.83711
CDP03827	5090	4911	2108	31.4636
CDP03950	569	390	26	4.8867
CDP03826	829	650	24709	2786.44
CDP14439	1473	1294	0	0
CDP09718	1666	1487	310	15.2812
CDP15594	867	688	639	68.08
CDP09122	2233	2054	2307	82.3293
CDP09175	2213	2034	1049	37.8035
CDP17670	2772	2593	1615	45.6538
CDP03937	1838	1659	462	20.4128
CDP03613	841	662	822	91.0167
CDP03759	2004	1825	255	10.242
CDP07119	2295	2116	585	20.265
CDP09177	1022	843	406	35.3025
CDP16794	4143	3964	74	1.36838
CDP09274	1093	914	0	0
CDP09144	3639	3460	3287	69.6355
CDP16777	1642	1463	0	0
CDP11080	1107	928	0	0
CDP14441	954	775	0	0
CDP07090	3330	3151	2407	55.9932
CDP17093	1975	1796	622	25.3858
CDP13134	873	694	21	2.21803
CDP18528	1084	905	4348	352.167
CDP14443	1148	969	18	1.36162
CDP06893	924	745	900	88.551
CDP06984	1137	958	9286	710.511
CDP17358	2538	2359	1011	31.4145
CDP15609	1476	1297	0	0
CDP17570	1817	1638	35.374	1.58299
CDP07141	3378	3199	713	16.3374
CDP08515	2283	2104	15.7613	0.549103
CDP14436	1728	1549	158	7.47675
CDP09042	2291	2112	644	22.3511
CDP08985	729	550	1128	150.333
CDP17550	839	660	43.7169	4.85526
CDP03803	5802	5623	999	13.0228
CDP14432	2199	2020	23	0.83461
CDP09029	190	20.9285	0	0
CDP09017	1897	1718	4711	201.001
CDP17361	1535	1356	3112	168.224
CDP17398	399	220	0	0
CDP09635	2025	1846	2	0.0794156
CDP06968	903	724	38	3.84727
CDP07075	969	790	38	3.52585
CDP03958	591	412	27	4.80368
CDP15601	2275	2096	603	21.0879
CDP16796	831	652	106.487	11.9717
CDP11096	6944	6765	3406	36.9049
CDP03605	1882	1703	48	2.06602
CDP03817	705	526	0	0
CDP09621	1004	825	80	7.10793
CDP03901	2174	1995	11	0.404164
CDP17368	276	97.0001	166.94	126.153
CDP07066	673	494	71	10.5351
CDP14089	6924	6745	0	0
CDP03688	1806	1627	1260	56.7663
CDP08964	648	469	0	0
CDP06982	1145	966	287	21.7777
CDP03767	1814	1635	809	36.2692
CDP04042	1187	1008	20	1.45438
CDP07060	2833	2654	5073	140.111
CDP17668	789	610	0	0
CDP03649	1639	1460	555	27.8643
CDP13144	399	220	0	0
CDP20990	1658	1479	57	2.82497
CDP08483	6421	6242	2995	35.1707
CDP03554	1060	881	200	16.6403
CDP03814	2935	2756	229	6.09065
CDP09048	2237	2058	1333	47.478
CDP03569	1280	1101	95	6.32475
CDP14611	711	532	6.09496	0.839782
CDP08956	1507	1328	192	10.5977
CDP09633	3136	2957	718	17.7984
CDP15584	1989	1810	1287	52.1203
CDP07070	2975	2796	249	6.52784
CDP13079	333	154	155	73.7765
CDP09052	3477	3298	687	15.2691
CDP09155	2235	2056	5	0.17826
CDP03589	2484	2305	624	19.8436
CDP03625	1047	868	1	0.0844477
CDP11062	337	158	0	0
CDP03796	2321	2142	266	9.10269
CDP15569	2168	1989	2891	106.542
CDP03573	832	653	160	17.9603
CDP19399	204	29.2345	0	0
CDP09002	807	628	0	0
CDP03662	1733	1554	744	35.0937
CDP03667	815	636	635	73.1853
CDP03895	2040	1861	21	0.827142
CDP16768	357	178	0	0
CDP03818	465	286	0	0
CDP13109	957	778	1	0.0942167
CDP17033	752	573	458	58.5893
CDP07124	2382	2203	1160	38.5968
CDP03764	1041	862	684	58.1643
CDP09699	1704	1525	758	36.434
CDP03760	3179	3000	720	17.5921
CDP08445	147	8.91948	0	0
CDP09612	4883	4704	418	6.51353
CDP09156	2514	2335	552	17.3284
CDP15581	2742	2563	293	8.37966
CDP15628	4295	4116	349.335	6.22119
CDP18599	1947	1768	5.70038	0.236335
CDP13106	2850	2671	364	9.9893
CDP03932	1918	1739	361	15.2165
CDP17684	3075	2896	46.0958	1.16673
CDP09273	2078	1899	1450	55.9694
CDP03860	2072	1893	223	8.63499
CDP15591	2561	2382	118.575	3.64888
CDP09199	2353	2174	1617.19	54.5265
CDP18584	1693	1514	3426	165.87
CDP07001	3154	2975	46.0223	1.13394
CDP09731	1745	1566	728.79	34.1128
CDP09727	1598	1419	2844	146.911
CDP03903	2357	2178	42	1.41351
CDP06909	1912	1733	402	17.0034
CDP07142	1685	1506	539	26.2344
CDP09000	1013	834	200.28	17.6026
CDP03951	375	196	3	1.12195
CDP09006	757	578	58	7.35542
CDP07120	1320	1141	191	12.2703
CDP03652	546	367	0	0
CDP07056	2384	2205	790	26.2619
CDP08997	1793	1614	109	4.95029
CDP08957	1710	1531	324	15.5123
CDP14104	1521	1342	0	0
CDP15615	1344	1165	10.5362	0.662928
CDP06980	2010	1831	137	5.48453
CDP09077	870	691	0	0
CDP03558	2403	2224	35	1.15356
CDP17555	5885	5706	2647.11	34.0054
CDP04065	1549	1370	333	17.8169
CDP18576	2042	1863	234	9.20683
CDP14079	2576	2397	50084	1531.58
CDP03665	1540	1361	47	2.53132
CDP03775	1953	1774	743	30.7003
CDP08447	642	463	71	11.2405
CDP03753	5077	4898	990	14.8158
CDP08999	2882	2703	55	1.4915
CDP03627	1706	1527	160	7.68048
CDP13101	2885	2706	1953	52.9032
CDP03774	2263	2084	412	14.4913
CDP16767	7354	7175	431.059	4.40375
CDP17349	1212	1033	68	4.82521
CDP17582	2988	2809	2293	59.8356
CDP16803	579	400	0	0
CDP06860	2897	2718	213	5.74431
CDP03659	627	448	0	0
CDP09713	1569	1390	153	8.06834
CDP14086	1553	1374	297	15.8444
CDP08473	432	253	0	0
CDP08953	1623	1444	143	7.25899
CDP09096	1457	1278	1605	92.0559
CDP17050	815	636	293	33.769
CDP17076	6206	6027	2033.84	24.7357
CDP09261	2133	1954	76.2039	2.85864
CDP09725	3058	2879	1504	38.2925
CDP14423	1650	1471	215.246	10.7258
CDP09071	2032	1853	2848	112.661
CDP16779	705	526	1	0.139355
CDP03974	3586	3407	802	17.2548
CDP15597	7901	7722	952.024	9.03702
CDP03925	2158	1979	108.794	4.02966
CDP09702	1567	1388	28	1.47869
CDP17678	930	751	30	2.92812
CDP17689	873	694	3	0.316861
CDP03913	1111	932	271	21.3138
CDP09221	1619	1440	216	10.9951
CDP09644	1995	1816	698	28.1739
CDP07006	3342	3163	2051	47.5307
CDP08928	563	384	0	0
CDP08446	1094	915	4	0.32044
CDP04061	1397	1218	230	13.8417
CDP06916	839	660	456.28	50.6752
CDP06988	2418	2239	4753	155.604
CDP09296	819	640	0	0
CDP09054	1795	1616	23	1.04326
CDP13108	1269	1090	0	0
CDP09172	2384	2205	1802	59.9037
CDP03534	2177	1998	92	3.3752
CDP03765	934	755	1450	140.776
CDP09068	1533	1354	6	0.324818
CDP07028	2395	2216	1283	42.4389
CDP08980	2071	1892	1395	54.0456
CDP03800	2322	2143	10	0.342047
CDP09721	1278	1099	85	5.66929
CDP03829	751	572	167	21.4007
CDP09111	2098	1919	505	19.2896
CDP03572	1076	897	237	19.367
CDP15588	602	423	118.363	20.5108
CDP15627	1893	1714	2	0.0855316
CDP09649	2664	2485	31	0.914414
CDP03744	1242	1063	2	0.137913
CDP03732	2298	2119	251	8.68261
CDP14438	356	177	868	359.463
CDP06879	1065	886	1714	141.803
CDP17108	3118	2939	3912	97.5678
CDP09728	1363	1184	0	0
CDP09218	1553	1374	567	30.2485
CDP04007	1737	1558	467	21.9714
CDP06905	2719	2540	862	24.876
CDP03736	468	289	0	0
CDP03948	924	745	25	2.45975
CDP08978	3270	3091	1085	25.7299
CDP08990	1135	956	7	0.53672
CDP07111	1443	1264	617	35.7804
CDP08948	1848	1669	4951	217.442
CDP03684	2231	2052	94	3.35782
CDP03739	1776	1597	138.784	6.37005
CDP06874	765	586	125	15.6358
CDP17057	1707	1528	852	40.8718
CDP03839	486	307	0	0
CDP06934	444	265	0	0
CDP09263	1432	1253	15	0.877501
CDP03619	2803	2624	1989	55.5621
CDP03710	965	786	419	39.075
CDP07019	3421	3242	248	5.6072
CDP03653	633	454	0	0
CDP07027	1411	1232	358	21.3
CDP06912	1946	1767	65	2.6964
CDP13130	2214	2035	77	2.77354
CDP09185	1611	1432	1590.94	81.4362
CDP06967	1856	1677	368	16.085
CDP07032	1739	1560	6732	316.32
CDP09680	2469	2290	65.3986	2.09334
CDP09127	4414	4235	339	5.86751
CDP07010	3574	3395	917	19.7987
CDP15604	4466	4287	344	5.88183
CDP09026	2397	2218	1281	42.3345
CDP17046	1142	963	110	8.37286
CDP08929	1039	860	159	13.5521
CDP04070	2400	2221	199	6.56768
CDP03640	1110	931	808	63.6164
CDP09736	609	430	87	14.8306
CDP14426	684	505	2	0.290299
CDP14435	1476	1297	5	0.282577
CDP09032	753	574	99	12.6424
CDP03790	3048	2869	320	8.17573
CDP17346	1320	1141	252	16.1891
CDP04067	966	787	0	0
CDP13097	237	58.1281	0	0
CDP17507	1337	1158	704.169	44.5734
CDP03540	1765	1586	228	10.5375
CDP09637	2555	2376	253	7.80515
CDP09255	645	466	135	21.2351
CDP03757	1254	1075	457	31.1613
CDP07130	1087	908	594	47.9521
CDP09242	668	489	0	0
CDP03675	2298	2119	265	9.1669
CDP04011	2917	2738	2750	73.6218
CDP09187	2387	2208	1808	60.0215
CDP06889	1255	1076	607	41.3508
CDP17017	1006	827	675	59.8282
CDP15570	1302	1123	304	19.8427
CDP03770	2353	2174	843	28.4234
CDP15623	1122	943	0	0
CDP09225	1159	980	554	41.4373
CDP03810	1716	1537	1961.73	93.5563
CDP03899	3101	2922	719	18.0367
CDP09300	801	622	0	0
CDP09023	1869	1690	136	5.89874
CDP14422	2394	2215	4	0.132371
CDP17564	1776	1597	4	0.183596
CDP09684	1048	869	1742	146.939
CDP03935	2751	2572	2286	65.1497
CDP03847	1403	1224	14	0.838405
CDP06908	994	815	241	21.6754
CDP17525	825	646	0	0
CDP04028	1559	1380	1829	97.1498
CDP16783	1247	1068	10	0.686335
CDP14451	1594	1415	146.873	7.60838
CDP07031	930	751	0	0
CDP17031	1710	1531	0	0
CDP17559	1926	1747	4.54888	0.190862
CDP17690	180	16.6423	0	0
CDP03720	1572	1393	189	9.9453
CDP15567	4063	3884	2792	52.6919
CDP03597	878	699	36	3.77514
CDP14093	2858	2679	622	17.0186
CDP03550	2353	2174	29	0.97779
CDP17091	909	730	26	2.61071
CDP17124	2935	2756	2615.45	69.5623
CDP07064	1593	1414	0	0
CDP07091	3939	3760	2352	45.8518
CDP18586	1362	1183	0	0
CDP06861	2160	1981	222	8.2144
CDP03742	2115	1936	553	20.9376
CDP07089	672	493	8	1.18946
CDP03697	300	121	11	6.66369
CDP06953	6966	6787	299	3.22924
CDP03593	1880	1701	448	19.3055
CDP04023	1025	846	256	22.1808
CDP13156	1186	1007	219	15.9412
CDP09625	432	253	0	0
CDP07000	571	392	192.153	35.9309
CDP03524	2110	1931	649	24.636
CDP03882	1288	1109	387.468	25.6101
CDP06944	4228	4049	1063.56	19.2541
CDP18572	826	647	672	76.1329
CDP11091	627	448	0	0
CDP09024	632	453	0	0
CDP09038	2205	2026	618	22.3592
CDP03815	822	643	544.025	62.0177
CDP14100	658	479	8	1.22423
CDP09256	3438	3259	5151	115.855
CDP04018	1441	1262	595	34.5593
CDP13086	111	5.62895	0	0
CDP09011	183	17.7996	5	20.5906
CDP04048	3634	3455	803	17.0363
CDP06925	1536	1357	733.491	39.6207
CDP11061	1380	1201	122	7.44602
CDP15578	2831	2652	121	3.34441
CDP09657	1670	1491	237	11.6514
CDP03880	2032	1853	390	15.4275
CDP08949	1721	1542	611	29.0445
CDP17671	990	811	0	0
CDP03556	2476	2297	850	27.1247
CDP11065	1449	1270	1	0.057717
CDP03563	1089	910	198	15.9489
CDP17039	2356	2177	371	12.4917
CDP09205	1973	1794	244	9.96953
CDP17103	1124	945	2050.91	159.083
CDP17341	1936	1757	533.604	22.2615
CDP09117	489	310	0	0
CDP17362	959	780	1006	94.5389
CDP09159	150	9.35544	2	15.6701
CDP03547	1073	894	142	11.6428
CDP13115	1730	1551	100	4.72602
CDP18600	6360	6181	1551	18.3933
CDP09271	1386	1207	0	0
CDP04029	613	434	519	87.6567
CDP09284	1865	1686	276	11.9994
CDP08943	1898	1719	7	0.29849
CDP06919	1037	858	12.7624	1.09032
CDP03631	2166	1987	144	5.31217
CDP15626	1533	1354	2	0.108273
CDP17087	2169	1990	396	14.5864
CDP14609	212	35.2474	30	62.388
CDP14608	1020	841	0	0
CDP09184	2040	1861	1133	44.6263
CDP06947	267	88.0006	8	6.66365
CDP16781	2226	2047	812.279	29.0867
CDP18602	1377	1198	323.83	19.8138
CDP13125	825	646	25	2.83671
CDP03570	3135	2956	1818	45.0813
CDP04046	900	721	106	10.7765
CDP17504	969	790	0	0
CDP08935	1334	1155	264.297	16.7733
CDP07046	874	695	10	1.05468
CDP08920	1847	1668	2	0.0878904
CDP17571	378	199	14	5.15682
CDP09734	779	600	524	64.0158
CDP06887	1834	1655	515	22.8095
CDP17090	1431	1252	578	33.84
CDP17134	1893	1714	4656	199.118
CDP03923	1675	1496	1284	62.9131
CDP17027	501	322	8	1.82113
CDP08942	3133	2954	321	7.9653
CDP17558	1431	1252	74	4.33246
CDP06866	1720	1541	540	25.6861
CDP06896	987	808	0	0
CDP03778	2577	2398	93	2.84277
CDP03918	475	296	42	10.4008
CDP19127	5295	5116	591.23	8.47098
CDP03868	1627	1448	439.062	22.2262
CDP17099	2038	1859	836	32.9636
CDP03530	1641	1462	10290	515.912
CDP17101	2381	2202	1284	42.742
CDP09092	619	440	942	156.93
CDP03726	2068	1889	290	11.2531
CDP03885	195	23.5677	0	0
CDP14094	2172	1993	14	0.514906
CDP13123	132	7.19434	0	0
CDP03678	3250	3071	83	1.9811
CDP15602	2830	2651	361	9.98171
CDP07037	1404	1225	127	7.59932
CDP03503	1848	1669	494	21.6959
CDP03647	3013	2834	3745	96.8633
CDP08444	1066	887	0	0
CDP13089	1263	1084	0	0
CDP07022	2219	2040	1251	44.9505
CDP09073	1125	946	0	0
CDP09233	4159	3980	3767	69.3777
CDP17397	1003	824	7	0.622699
CDP06957	4376	4197	312	5.44908
CDP09216	2317	2138	8	0.274277
CDP21166	261	82.002	0	0
CDP17402	2071	1892	30	1.16227
CDP15624	2677	2498	54	1.58456
CDP09703	1659	1480	565	27.983
CDP17113	2516	2337	369	11.5738
CDP15555	1575	1396	277	14.5446
CDP09083	1603	1424	152	7.82422
CDP03560	937	758	479	46.3205
CDP09089	2101	1922	2385.83	90.9901
CDP06913	3008	2829	1695	43.9182
CDP19132	3750	3571	43	0.882645
CDP09133	1282	1103	8	0.531645
CDP08514	1083	904	1.00333	0.0813544
CDP03819	942	763	575.975	55.3333
CDP07024	1179	1000	0	0
CDP04079	813	634	326	37.6908
CDP03717	2961	2782	1460	38.4683
CDP17562	1497	1318	1.00131	0.0556877
CDP13167	453	274	3.05137	0.816304
CDP18581	2070	1891	98	3.79876
CDP17023	3406	3227	767	17.4222
CDP03807	2371	2192	858	28.6916
CDP18573	3081	2902	1759	44.4299
CDP09152	1815	1636	19	0.85129
CDP07129	1332	1153	346	21.9965
CDP09265	1509	1330	80	4.40906
CDP03794	2569	2390	849	26.0386
CDP08455	2013	1834	3105	124.099
CDP03878	2081	1902	507	19.5391
CDP14450	1353	1174	0	0
CDP08513	838	659	7	0.77861
CDP13098	753	574	2	0.255403
CDP09668	240	61.0822	0	0
CDP07050	1758	1579	461	21.4006
CDP09231	786	607	280	33.8125
CDP11083	981	802	1	0.0913972
CDP17583	657	478	689	105.657
CDP17551	324	145	0	0
CDP11110	1391	1212	1043	63.0796
CDP08959	2308	2129	74	2.54779
CDP19120	1221	1042	0	0
CDP03634	1465	1286	848	48.3351
CDP15580	3930	3751	176	3.43932
CDP09003	867	688	0	0
CDP03507	626	447	0	0
CDP17348	1440	1261	460	26.7393
CDP09013	2151	1972	1278	47.5041
CDP17025	5729	5550	1352	17.8563
CDP06991	727	548	180	24.0768
CDP03848	2006	1827	385	15.4465
CDP03604	2246	2067	819	29.0436
CDP09685	1659	1480	423	20.9501
CDP11059	866	687	208.494	22.2456
CDP08493	399	220	0	0
CDP09051	852	673	119.724	13.0399
CDP15620	2464	2285	858	27.5238
CDP13113	2448	2269	343	11.0807
CDP03850	1942	1763	585	24.3227
CDP03849	3386	3207	4323	98.8083
CDP17675	570	391	0	0
CDP17665	522	343	0	0
CDP03755	1840	1661	336	14.8278
CDP03546	2529	2350	1515	47.2555
CDP09179	3108	2929	0	0
CDP03580	1224	1045	105	7.36513
CDP03963	1710	1531	327	15.656
CDP17364	1679	1500	894	43.6871
CDP06871	913	734	6.94943	0.694002
CDP08464	1248	1069	0	0
CDP03702	1355	1176	173	10.7832
CDP03813	2412	2233	747	24.5211
CDP03535	389	210	31	10.8206
CDP03581	1189	1010	64.7943	4.70243
CDP13160	2205	2026	477.672	17.2822
CDP13088	3354	3175	75.5079	1.74324
CDP07045	1603	1424	257	13.2291
CDP06936	1511	1332	0	0
CDP08944	1527	1348	0	0
CDP03725	705	526	0	0
CDP09227	1119	940	0	0
CDP09004	2856	2677	1071	29.3257
CDP09161	2412	2233	14	0.459565
CDP09040	2057	1878	5799	226.342
CDP11073	1078	899	283	23.0746
CDP13155	6053	5874	152	1.89678
CDP03578	2987	2808	809	21.1183
CDP17088	1951	1772	249	10.3001
CDP03909	2624	2445	827	24.7933
CDP17516	3222	3043	388.092	9.34847
CDP04041	1286	1107	487	32.247
CDP07053	3672	3493	94	1.97259
CDP17051	1979	1800	2306.81	93.939
CDP09080	2799	2620	1217	34.0484
CDP18589	2524	2345	729	22.7873
CDP03651	558	379	0	0
CDP04035	2083	1904	2701	103.984
CDP13159	2475	2296	214	6.83202
CDP06881	216	38.5618	24	45.6207
CDP15606	2850	2671	3361	92.2363
CDP03972	1940	1761	23.6106	0.982778
CDP04069	3319	3140	1597.48	37.2917
CDP15556	1194	1015	23	1.661
CDP06920	995	816	130.068	11.6839
CDP14427	1561	1382	105	5.56915
CDP08495	228	49.4247	0	0
CDP09008	279	100	303	222.101
CDP03975	785	606	40	4.83832
CDP17056	2646	2467	0	0
CDP03691	1420	1241	610	36.0301
CDP03780	2027	1848	479	18.9994
CDP06987	1173	994	4	0.294972
CDP09074	4109	3930	4354	81.2088
CDP17359	1170	991	262	19.3792
CDP09113	880	701	539	56.3609
CDP17129	1738	1559	277	13.0239
CDP19398	2571	2392	276	8.45776
CDP09176	1137	958	1144	87.5322
CDP04024	1362	1183	533	33.0255
CDP18580	2391	2212	2	0.0662754
CDP09090	1234	1055	1338	92.9632
CDP03551	1269	1090	378.474	25.4517
CDP06856	1132	953	0	0
CDP06983	2475	2296	1076	34.3517
CDP08456	4321	4142	771	13.6443
CDP07092	432	253	17	4.92533
CDP17573	1783	1604	967.111	44.1956
CDP06897	507	328	0	0
CDP03830	1545	1366	26	1.39518
CDP13110	1443	1264	5	0.289955
CDP04006	1454	1275	1255	72.1508
CDP07137	1112	933	200	15.7129
CDP09030	322	143	0	0
CDP17018	1492	1313	251	14.0125
CDP07063	561	382	0	0
CDP08966	2433	2254	0	0
CDP13114	669	490	1	0.149593
CDP04058	2521	2342	2524	78.9969
CDP08922	2962	2783	218	5.74183
CDP09055	1703	1524	761	36.6022
CDP17687	2660	2481	5954.37	175.92
CDP07073	1553	1374	292	15.5777
CDP03876	1143	964	1650	125.463
CDP15600	2922	2743	61	1.63009
CDP08975	597	418	1	0.17536
CDP09630	1387	1208	837.989	50.8485
CDP06853	1584	1405	29	1.51297
CDP03704	295	116	0	0
CDP17016	1230	1051	868	60.5375
CDP03728	2744	2565	1113	31.8064
CDP03598	2070	1891	552	21.3971
CDP13094	1101	922	68.9735	5.48351
CDP03896	1089	910	148	11.9214
CDP18601	2545	2366	269.719	8.35611
CDP17038	2733	2554	8	0.229602
CDP03995	1484	1305	20	1.12338
CDP06930	3157	2978	469	11.544
CDP09062	420	241	0	0
CDP03595	2135	1956	1543.6	57.8458
CDP03960	1217	1038	33	2.33036
CDP17581	2280	2101	183	6.38458
CDP04025	2664	2485	853	25.1611
CDP09251	2340	2161	0	0
CDP09087	2295	2116	258	8.9374
CDP15554	2394	2215	0	0
CDP09292	367	188	78	30.4119
CDP08479	1433	1254	0	0
CDP09711	765	586	17	2.12647
CDP15553	3431	3252	8322	187.579
CDP17544	3468	3289	289.144	6.44402
CDP09198	3474	3295	2825	62.8449
CDP03853	1501	1322	126.265	7.001
CDP13118	2200	2021	157	5.6943
CDP08469	1971	1792	1311	53.6256
CDP03840	3444	3265	0	0
CDP08511	4105	3926	721.641	13.4734
CDP06877	1950	1771	65	2.69031
CDP08984	1959	1780	188	7.74186
CDP16799	261	82.002	0	0
CDP14447	979	800	303	27.7626
CDP15559	843	664	0	0
CDP06978	2126	1947	427	16.0757
CDP03841	1197	1018	321	23.1134
CDP09669	291	112	0	0
CDP03557	1110	931	206	16.219
CDP13162	654	475	18.6973	2.8853
