target_id	length	eff_length	est_counts	tpm
CDP08786	1953	1774	33	1.3773
CDP07813	1647	1468	3160	159.379
CDO96741	735	556	4	0.532666
CDP09505	975	796	531	49.3913
CDP16462	663	484	10	1.52976
CDP09454	111	5.62895	0	0
CDP08540	1796	1617	790	36.1732
CDP13972	2892	2713	925	25.2442
CDO96990	2025	1846	484	19.4126
CDP18232	1926	1747	165	6.99295
CDO97041	1141	962	26	2.00109
CDP17976	507	328	0	0
CDP05180	975	796	0	0
CDP17801	10354	10175	3394	24.6971
CDO97585	1302	1123	20	1.31862
CDP08792	877	698	868	92.0733
CDO97263	758	579	320	40.9205
CDP09347	1011	832	0	0
CDP04959	1943	1764	2016	84.6177
CDP08904	1641	1462	969	49.0734
CDP15501	2378	2199	1464	49.293
CDP05380	2177	1998	2276	84.3424
CDO96781	1683	1504	368	18.1163
CDP16543	507	328	6.83859	1.5437
CDP17179	1107	928	7	0.558495
CDP05243	2334	2155	947.404	32.5505
CDP08849	2210	2031	118.715	4.32777
CDO97421	1236	1057	164	11.4878
CDO99505	2358	2179	42	1.42712
CDP08878	2042	1863	938	37.2786
CDP17541	327	148	8.038	4.0212
CDO97512	2145	1966	6647	250.329
CDO99895	1920	1741	1269	53.9675
CDP00136	3110	2931	1799	45.4449
CDO97657	1327	1148	1149	74.105
CDP06796	852	673	0	0
CDP18258	1687	1508	243	11.9309
CDO97155	1781	1602	300	13.8653
CDP13857	1380	1201	8.59188	0.529681
CDP08720	1168	989	1769	132.434
CDP04945	1051	872	810	68.7762
CDP15218	1104	925	0	0
CDP09446	3653	3474	1705	36.3382
CDO99474	345	166	28	12.4888
CDP08872	727	548	0	0
CDO97570	4213	4034	3287	60.33
CDP09424	901	722	8377	859.055
CDP14007	701	522	282.924	40.13
CDO97119	1304	1125	149.499	9.8391
CDP08586	3342	3163	664	15.5431
CDP15834	948	769	27	2.5996
CDP05023	7119	6940	1130	12.0556
CDP00078	1100	921	274	22.0273
CDO96776	3626	3447	42	0.902147
CDP13959	1476	1297	5	0.28543
CDO99472	1488	1309	21	1.18782
CDP05129	1370	1191	895	55.6392
CDP08814	1777	1598	224	10.3786
CDO96905	309	130	47	26.7685
CDO99591	4913	4734	2791	43.6517
CDP09329	532	353	0	0
CDP08779	621	442	2	0.335025
CDO96792	522	343	18	3.88551
CDP04943	4114	3935	944	17.7622
CDP08843	2227	2048	325	11.7496
CDP05367	1098	919	19	1.53076
CDP05307	1057	878	498	41.9956
CDO97251	1081	902	311	25.5284
CDP08715	1818	1639	575	25.9752
CDP14045	1379	1200	101	6.23174
CDP09451	1737	1558	87	4.13448
CDP08753	2547	2368	1004	31.3922
CDP05348	3105	2926	6753.92	170.904
CDO97118	740	561	220	29.0355
CDP00001	3257	3078	3482	83.7586
CDP18032	2035	1856	124	4.94667
CDP14042	2425	2246	382	12.5928
CDO99759	1602	1423	689	35.8496
CDP13943	3496	3317	140.051	3.12615
CDO99698	222	43.8484	0	0
CDP16461	333	154	0	0
CDP05370	1403	1224	376	22.7445
CDP18030	1066	887	85	7.0952
CDP08713	3460	3281	646	14.5779
CDP05036	1056	877	0	0
CDP17982	4070	3891	811	15.4322
CDO96829	1833	1654	5	0.223823
CDP14028	1320	1141	262	17.0014
CDO97231	1324	1145	0	0
CDP07799	735	556	6	0.798998
CDO99469	549	370	10	2.00109
CDO99547	755	576	6	0.771255
CDP08718	1447	1268	89	5.19685
CDP09305	400	221	54	18.0913
CDO97131	174	14.6185	374	1894.26
CDO99606	1569	1390	93	4.95379
CDO99789	693	514	50	7.20238
CDO97584	1454	1275	283	16.4341
CDP16440	261	82.002	1	0.902911
CDP13871	1050	871	227.439	19.3338
CDP17530	1879	1700	260	11.3238
CDP08543	1617	1438	293	15.0861
CDO99954	201	27.2129	52	141.481
CDP07814	2018	1839	1152	46.381
CDP18383	405	226	70	22.9329
CDP13816	230	51.331	4	5.76966
CDO99945	2581	2402	202	6.22655
CDP08829	2015	1836	463	18.6714
CDO97148	414	235	8	2.52053
CDP05057	5423	5244	1469	20.7409
CDP17971	868	689	91	9.77894
CDP07664	1079	900	143	11.7642
CDO99943	1698	1519	2068	100.8
CDP13847	878	699	442	46.8182
CDO99871	2696	2517	662	19.4735
CDO97626	1844	1665	1162	51.6727
CDO99673	1748	1569	6	0.283138
CDO97406	1647	1468	84	4.23665
CDO97525	1012	833	230	20.4434
CDO97659	1699	1520	886	43.1578
CDP16443	1422	1243	89.0779	5.30601
CDP00072	1098	919	1806	145.503
CDP07797	4629	4450	1113	18.5184
CDP08700	847	668	50	5.54195
CDO97676	2754	2575	584	16.7921
CDP15221	2058	1879	8168.4	321.869
CDP04989	2086	1907	157	6.09563
CDO97448	3505	3326	3502	77.9585
CDP15223	1239	1060	410	28.6383
CDP13947	2640	2461	1598	48.0767
CDP05379	957	778	7579	721.276
CDP08911	2764	2585	1082	30.991
CDP14014	3468	3289	5250	118.186
CDO97012	1485	1306	1572	89.1207
CDP15213	1389	1210	2	0.122381
CDP14076	1047	868	663	56.554
CDO99859	4759	4580	242.926	3.92715
CDO99775	1324	1145	394	25.4777
CDO99951	4062	3883	2264	43.1696
CDO99744	3649	3470	1487	31.7286
CDP00007	1909	1730	742	31.7561
CDP17831	1875	1696	5	0.21828
CDP13995	1954	1775	3813	159.052
CDP17770	2227	2048	389	14.0634
CDO97300	863	684	443	47.9531
CDO97470	461	282	4	1.05022
CDP08899	1680	1501	219	10.8027
CDP05280	2669	2490	3388	100.743
CDP14030	1608	1429	1615.37	83.6968
CDO97232	595	416	37	6.58533
CDP05143	1607	1428	20	1.03698
CDO99563	1391	1212	1083	66.16
CDO96891	435	256	7	2.02455
CDP08916	942	763	0	0
CDO99993	1626	1447	765	39.1437
CDO97329	2815	2636	684	19.2123
CDO97233	1997	1818	2	0.0814527
CDP08698	1626	1447	406	20.7743
CDP00049	327	148	0	0
CDP08917	824	645	962	110.429
CDO97487	1234	1055	323	22.6683
CDP09306	608	429	122	21.0558
CDO97252	2780	2601	337	9.5931
CDO97589	1171	992	17.2915	1.2906
CDO99998	2871	2692	1644	45.2164
CDO97039	1312	1133	887	57.9646
CDP05107	1237	1058	890	62.2836
CDO97138	1321	1142	1213	78.6437
CDO97273	2070	1891	804	31.4799
CDP13928	1121	942	99	7.78133
CDO96828	807	628	0	0
CDP13935	1745	1566	346	16.3589
CDO97190	903	724	2	0.204532
CDP18385	1071	892	80.738	6.70166
CDP13863	916	737	1637	164.456
CDP05163	2248	2069	188	6.7277
CDO99866	2379	2200	535	18.0053
CDP08594	2349	2170	707	24.1229
CDP08549	129	6.9214	0	0
CDO97320	711	532	6	0.835043
CDO97597	762	583	400	50.7997
CDP04935	1781	1602	1327	61.3307
CDP15846	525	346	0	0
CDP09369	1379	1200	209	12.8954
CDP08660	2566	2387	1428	44.294
CDO97362	2293	2114	277	9.70162
CDP13850	1107	928	0	0
CDO99959	600	421	0	0
CDO97610	849	670	24	2.6522
CDO96854	993	814	399	36.2926
CDP05076	7841	7662	21487	207.636
CDP05378	3083	2904	508	12.952
CDP16444	2626	2447	1480	44.7813
CDP00114	2190	2011	458	16.8625
CDO96843	1452	1273	328	19.0772
CDO96840	3311	3132	59	1.39476
CDP00081	1592	1413	283	14.8291
CDP18253	1096	917	339	27.3716
CDO99647	3922	3743	767	15.1721
CDO97524	232	53.2554	10	13.9029
CDP15533	812	633	76	8.88954
CDO97632	991	812	1938	176.712
CDP13817	2854	2675	2291.27	63.4195
CDP06795	948	769	0	0
CDO99646	2613	2434	1082	32.9137
CDO99767	3821	3642	232	4.71647
CDO96933	1944	1765	2759	115.738
CDO97513	919	740	1240	124.068
CDO96774	2595	2416	3	0.0919377
CDP17527	798	619	1	0.119613
CDP05326	2011	1832	5002	202.156
CDP05050	3390	3211	874	20.153
CDP20927	1699	1520	456	22.2122
CDP13833	336	157	2.70047	1.27353
CDP16454	863	684	135	14.6133
CDP13918	1679	1500	642	31.6893
CDP08852	1009	830	173	15.4325
CDP15510	2464	2285	433	14.0304
CDP18036	3182	3003	193	4.75851
CDO99983	768	589	0	0
CDO99823	1140	961	0	0
CDO97547	1946	1767	4382	183.614
CDO99957	2523	2344	27	0.852856
CDP07634	3933	3754	229	4.51659
CDP15503	6233	6054	1388	16.9753
CDP08855	1229	1050	60	4.23089
CDP13888	6214	6035	2240	27.4815
CDO99670	2274	2095	210	7.42172
CDP05323	2247	2068	828	29.6448
CDO99560	1305	1126	115	7.56186
CDO99771	2954	2775	48	1.2807
CDP05165	1134	955	233	18.0643
CDP08612	2085	1906	200	7.7692
CDP09358	1282	1103	229	15.372
CDP08884	1940	1761	1016	42.7173
CDP05039	4707	4528	2012.78	32.9123
CDP05190	1922	1743	820.333	34.8467
CDP15219	720	541	0	0
CDP17232	273	94.0001	6	4.72598
CDP05139	1602	1423	521	27.1083
CDP18230	1323	1144	4099	265.29
CDP08552	1557	1378	0	0
CDP08539	1469	1290	2020	115.939
CDP04982	2383	2204	27870	936.256
CDP13860	1104	925	2	0.160088
CDO97656	2364	2185	362	12.2667
CDO97325	489	310	16	3.82145
CDO97631	1078	899	1672	137.704
CDO97174	2176	1997	857	31.774
CDP13962	150	9.35544	0	0
CDO96981	1949	1770	452	18.9075
CDO97509	2591	2412	431	13.2303
CDP15156	1488	1309	14.8168	0.838075
CDO99672	2376	2197	228	7.68377
CDP07763	3603	3424	5728	123.862
CDP15833	1991	1812	699	28.562
CDO97467	1599	1420	300	15.6424
CDO96914	1276	1097	55	3.71215
CDP19513	687	508	59	8.59919
CDP08651	1061	882	289	24.2604
CDP05234	819	640	1426	164.972
CDO99554	2199	2020	158	5.79129
CDO99864	3314	3135	1332.61	31.4728
CDO96850	600	421	0	0
CDP15836	1610	1431	212	10.969
CDP18031	1878	1699	718	31.2896
CDP16458	1701	1522	106	5.15657
CDP07635	773	594	663	82.6412
CDP15224	204	29.2345	0	0
CDP00047	606	427	0	0
CDO99970	3551	3372	1129	24.79
CDO97451	2702	2523	798	23.4183
CDO97630	1762	1583	572	26.7537
CDP05081	2843	2664	156	4.33571
CDP06806	2373	2194	3235	109.171
CDP05026	442	263	202	56.8676
CDO99989	609	430	1799	309.765
CDP07803	1612	1433	154	7.9569
CDP05223	3211	3032	975	23.8092
CDP18025	1022	843	47.3386	4.15774
CDP18220	153	9.8295	0	0
CDP04964	1453	1274	362	21.0382
CDP05040	1622	1443	161	8.26093
CDO97539	1978	1799	91	3.74524
CDP16357	213	36.0583	0	0
CDP04915	4154	3975	1744	32.4847
CDP13919	3587	3408	1526	33.1531
CDO96888	3212	3033	62	1.51352
CDO99816	2603	2424	32	0.977433
CDP00156	2634	2455	540	16.2859
CDP05286	1185	1006	0	0
CDP18044	1354	1175	5637	355.205
CDO96764	1682	1503	409	20.1481
CDP00103	2048	1869	36	1.42614
CDP13915	1177	998	1889	140.143
CDO97625	774	595	932	115.976
CDP06840	720	541	0	0
CDO99855	2161	1982	199	7.43394
CDO97617	2712	2533	1086	31.7442
CDP17963	1226	1047	396	28.0039
CDP15824	927	748	0	0
CDP05000	1338	1159	1461	93.3332
CDO99663	345	166	0	0
CDP13932	797	618	404	48.4019
CDP08770	1270	1091	321	21.7846
CDP15214	1187	1008	8411	617.812
CDO99514	3073	2894	661	16.9111
CDP14068	1708	1529	410	19.8539
CDO96826	2883	2704	2	0.0547637
CDP18035	1497	1318	2	0.112353
CDO99869	2082	1903	470	18.2864
CDO96901	1086	907	3	0.244897
CDP08788	2867	2688	988	27.2143
CDP19998	2666	2487	1276	37.9878
CDP08633	2152	1973	676	25.3682
CDO99975	872	693	100	10.6841
CDO97635	2788	2609	1441	40.894
CDO99644	1293	1114	9	0.598173
CDP13864	3569	3390	254	5.54758
CDO96857	318	139	3	1.598
CDO97163	2229	2050	113	4.08126
CDP15227	1474	1295	263.775	15.0811
CDP19517	258	79.0036	0	0
CDP13840	2227	2048	1012.11	36.5903
CDP05216	2294	2115	528	18.4839
CDP17535	1688	1509	77	3.77808
CDP00120	1308	1129	216	14.1654
CDP08692	4639	4460	1325	21.9963
CDO97027	2001	1822	479	19.4651
CDO99930	962	783	304	28.7463
CDO99579	1188	1009	918	67.3629
CDP19305	129	6.9214	0	0
CDP09494	1427	1248	421	24.9768
CDP07816	1872	1693	138	6.0352
CDO97089	1683	1504	295	14.5226
CDO99748	2864	2685	3424.81	94.4412
CDO99626	872	693	403	43.0567
CDP08688	2276	2097	1392	49.1485
CDO96823	3316	3137	2.90141	0.0684799
CDP17785	1740	1561	86	4.07911
CDP16539	2065	1886	800	31.4064
CDO97290	267	88.0006	0	0
CDO97313	1109	930	213	16.9577
CDP09314	2579	2400	603	18.6027
CDP05270	1611	1432	0	0
CDO97197	4066	3887	4219	80.3645
CDO99824	393	214	2	0.691967
CDO97178	1974	1795	431	17.778
CDP08574	1314	1135	1214	79.194
CDP05149	1595	1416	1689	88.3153
CDP08671	4046	3867	1058	20.2573
CDP06797	117	6.00353	0	0
CDO97316	853	674	30	3.29557
CDP13827	1218	1039	21.4366	1.5276
CDO97691	2910	2731	115	3.11778
CDP19302	1011	832	0	0
CDO99784	3498	3319	1052	23.4681
CDP18254	3522	3343	1801	39.8884
CDO97340	2123	1944	367	13.9778
CDP00025	2820	2641	1737	48.6968
CDP14059	834	655	476	53.8065
CDP18257	906	727	0	0
CDO99535	2049	1870	534	21.1431
CDO97376	1850	1671	925	40.9859
CDP07744	1147	968	115.1	8.80379
CDP18255	1860	1681	587	25.8547
CDP08674	1188	1009	53	3.88914
CDP13965	2136	1957	4658	176.229
CDP09488	1627	1448	69	3.52817
CDP07785	639	460	406	65.3488
CDO96865	4902	4723	815	12.7764
CDP05274	2049	1870	529	20.9452
CDP17234	916	737	143	14.3661
CDO96873	399	220	0	0
CDP17817	1246	1067	296	20.5398
CDO97152	1780	1601	531	24.5568
CDP08810	3724	3545	4229	88.3265
CDP05199	2906	2727	1801	48.8988
CDO96735	563	384	94	18.1245
CDO96770	1374	1195	6	0.371752
CDO96922	1518	1339	1086	60.0508
CDP13938	795	616	0	0
CDP05258	948	769	652	62.7756
CDP00141	1480	1301	396	22.5365
CDO99538	4174	3995	2298	42.5895
CDP07735	1698	1519	1424	69.4099
CDO99668	4968	4789	4	0.0618421
CDP07656	1089	910	10	0.813632
CDP15829	1238	1059	98	6.85172
CDP14069	1824	1645	1272	57.252
CDP05284	1571	1392	614	32.6587
CDP07733	2833	2654	3745	104.477
CDO99713	2121	1942	55	2.09692
CDP17165	1189	1010	0	0
CDP13920	1041	862	6	0.515363
CDP18041	1411	1232	0	0
CDP06788	621	442	0	0
CDP00035	1473	1294	346.562	19.8297
CDP15838	1668	1489	0	0
CDP18237	2342	2163	646	22.1129
CDP15843	2067	1888	254	9.96096
CDO99582	5556	5377	272	3.7454
CDP00101	1201	1022	177	12.8231
CDP15847	459	280	0	0
CDP05276	2337	2158	82	2.8134
CDP08866	2137	1958	16	0.60503
CDP16351	1786	1607	0	0
CDP17207	1066	887	1066	88.9822
CDP05113	2186	2007	227	8.37429
CDO99551	2219	2040	251	9.10989
CDP13851	2045	1866	100	3.96787
CDP15509	3009	2830	545	14.2587
CDP09423	1097	918	2993	241.398
CDO97622	2814	2635	4444	124.871
CDP05327	648	469	29	4.5782
CDO97620	2687	2508	2142.92	63.2628
CDP08680	2880	2701	258	7.07236
CDP15549	2436	2257	2385	78.2395
CDP17526	333	154	0	0
CDO97288	2619	2440	1077	32.681
CDP08834	5503	5324	5574	77.5172
CDO97520	1891	1712	632	27.3327
CDP00089	648	469	3	0.473607
CDO96997	1585	1406	1846	97.2111
CDP18132	4537	4358	440	7.47541
CDO99799	1092	913	395	32.0329
CDO96728	1047	868	116	9.89482
CDP17767	1338	1159	961.469	61.4216
CDO99494	3202	3023	397	9.72348
CDP04947	3367	3188	847	19.6714
CDP15857	2514	2335	8	0.253672
CDP08621	724	545	118	16.0308
CDO99717	1602	1423	20	1.04063
CDP09392	2727	2548	227	6.59623
CDP14055	1681	1502	191	9.41527
CDP09313	1380	1201	4	0.246596
CDO97466	1323	1144	793	51.3235
CDO99629	1750	1571	1097	51.7011
CDO97031	4161	3982	1367	25.4177
CDO97636	1129	950	1792	139.664
CDP17771	1230	1051	324	22.825
CDP13874	1493	1314	1321	74.4349
CDP19640	483	304	8	1.94843
CDO99849	1325	1146	11	0.710686
CDO96941	1414	1235	17	1.01918
CDO97352	2493	2314	5704	182.51
CDP08781	1542	1363	91	4.94328
CDP17178	144	8.51793	0	0
CDO99878	1394	1215	259	15.7831
CDP00087	1413	1234	664.257	39.8557
CDP08646	375	196	367	138.637
CDO97133	933	754	1101	108.115
CDP04996	2172	1993	147	5.46109
CDO96917	1933	1754	1948	82.2297
CDP14021	1256	1077	32	2.1999
CDO97572	1542	1363	181	9.83223
CDP07637	2174	1995	481	17.8514
CDO97548	4221	4042	1776	32.5324
CDP17537	2807	2628	1038.6	29.2612
CDP15172	2205	2026	172	6.28577
CDP13910	1816	1637	657	29.7157
CDP15153	1491	1312	22.0604	1.24494
CDP17539	1590	1411	1.00053	0.0525015
CDP09406	1624	1445	774	39.6591
CDP18250	1263	1084	261	17.8271
CDP08806	972	793	0	0
CDO97183	1859	1680	248	10.9298
CDO97508	1373	1194	118	7.31724
CDO96841	3829	3650	25	0.507127
CDP08580	3204	3025	1100	26.9238
CDP07820	735	556	0	0
CDP17808	645	466	1.10025	0.174813
CDP17834	486	307	0	0
CDO99742	1633	1454	875	44.5567
CDP04936	662	483	223	34.1843
CDP14029	829	650	117	13.3273
CDO97238	976	797	885	82.2156
CDP15486	1306	1127	816	53.6087
CDP20621	246	67.0317	4	4.41824
CDP00030	2673	2494	1702	50.528
CDP08639	1836	1657	1090	48.705
CDO97158	1141	962	630	48.4881
CDP07724	1864	1685	1538	67.5812
CDP17988	3758	3579	1120	23.17
CDO96793	3974	3795	3033	59.1739
CDO97067	1536	1357	350	19.0967
CDP07688	1842	1663	513	22.8399
CDP06830	645	466	37	5.87875
CDO97053	2180	2001	199	7.36335
CDP00024	1170	991	0	0
CDP08913	2263	2084	818	29.062
CDP00093	1958	1779	5519	229.696
CDP05198	1803	1624	1765	80.4689
CDP05343	2401	2222	569	18.96
CDO97125	4008	3829	726	14.0385
CDP17161	2415	2236	195.968	6.48907
CDP07784	654	475	18	2.80575
CDP08772	2015	1836	1719.54	69.3438
CDP09506	972	793	619	57.7945
CDP04950	916	737	354	35.5636
CDP17528	1200	1021	616	44.6709
CDP16432	159	10.9088	0	0
CDP13866	2632	2453	1697	51.2217
CDO99495	919	740	135	13.5074
CDP08730	940	761	5402	525.581
CDP00027	856	677	500	54.6828
CDP07732	1356	1177	776	48.8152
CDO99707	1520	1341	332	18.3307
CDO97019	1797	1618	3003	137.419
CDP07741	3769	3590	164	3.38235
CDO96768	2675	2496	1186	35.1811
CDO99831	2366	2187	215	7.27879
CDP08653	1740	1561	152	7.20958
CDP09476	774	595	0	0
CDO99570	4828	4649	3816	60.7741
CDO96744	750	571	140	18.1535
CDO97373	899	720	2953	303.669
CDP06800	1092	913	16	1.29753
CDP09332	770	591	160	20.0448
CDO99687	1614	1435	272	14.0342
CDO99512	1583	1404	29065	1532.75
CDP09374	1480	1301	747	42.5121
CDP07673	2485	2306	237	7.60954
CDO97715	1563	1384	0	0
CDO99592	2072	1893	0	0
CDO97223	1585	1406	17867	940.883
CDP14027	1194	1015	1027	74.9159
CDO96856	812	633	35	4.09387
CDO99913	930	751	736	72.5617
CDP18135	1047	868	460	39.2381
CDP13902	1716	1537	1277	61.5158
CDP19516	959	780	0	0
CDP07710	2449	2270	1171	38.1945
CDP05189	2031	1852	0	0
CDP07670	276	97.0001	0	0
CDP09461	3285	3106	1282	30.5602
CDO97405	588	409	13	2.35337
CDP07678	2530	2351	3311	104.274
CDO96881	2019	1840	96.0261	3.86404
CDO97171	1554	1375	0	0
CDO96712	1200	1021	0	0
CDO99854	81	4.3003	0	0
CDP07730	1118	939	441	34.773
CDO97375	3463	3284	2718	61.2796
CDO99627	2870	2691	8940	245.976
CDP04968	714	535	819	113.344
CDO96847	444	265	7	1.95579
CDO96932	1740	1561	103	4.88544
CDO99850	2124	1945	42	1.59882
CDO97260	1347	1168	239	15.1504
CDO97077	2049	1870	59	2.33604
CDO97385	2736	2557	1394	40.3647
CDP13994	5869	5690	14405.6	187.451
CDO97333	2269	2090	173	6.12871
CDP05240	2625	2446	1114	33.7208
CDP07699	1518	1339	0	0
CDP05290	969	790	73	6.84172
CDP00042	1797	1618	246	11.2571
CDP15482	675	496	65	9.70289
CDP17960	2493	2314	451	14.4305
CDP09415	1022	843	249	21.8696
CDP08827	1801	1622	272	12.4162
CDP15496	483	304	0	0
CDO97420	1484	1305	675	38.2968
CDP08672	630	451	635	104.248
CDP09303	1137	958	117	9.04253
CDO99653	1794	1615	89.9852	4.12542
CDP04965	2101	1922	1379	53.1227
CDP17196	1568	1389	564	30.064
CDP14077	792	613	59	7.12625
CDP15544	1869	1690	64	2.8039
CDP17160	2325	2146	199	6.86583
CDO96733	4044	3865	87	1.66663
CDP16469	620	441	217	36.4326
CDP17218	1597	1418	111	5.79584
CDP07644	892	713	91	9.44977
CDO99795	1579	1400	2	0.105772
CDO97652	513	334	79	17.5126
CDP16446	2614	2435	278.654	8.47297
CDP08689	2273	2094	197	6.96561
CDP09357	5311	5132	2359	34.0338
CDP08774	2620	2441	4278	129.76
CDP15484	1515	1336	5160	285.965
CDP17977	1829	1650	907	40.6998
CDP09421	262	83.0016	40	35.6815
CDP13941	1163	984	478	35.9668
CDO97085	2885	2706	617	16.8821
CDO97230	6681	6502	503	5.72783
CDO97175	2124	1945	2174	82.7579
CDO99937	1515	1336	193	10.696
CDO97215	2218	2039	780	28.3235
CDP08690	2928	2749	116	3.1243
CDP13900	2568	2389	143	4.43189
CDP13948	1466	1287	2229	128.233
CDP13819	1631	1452	322.665	16.4534
CDO99845	924	745	232	23.0569
CDP17285	4245	4066	2293	41.7548
CDP09435	1984	1805	1473	60.422
CDP05300	1334	1155	1307	83.7844
CDO97173	880	701	301	31.792
CDO99706	942	763	153	14.8469
CDO96870	1803	1624	158	7.20345
CDO96983	2745	2566	1408	40.6271
CDP13912	1218	1039	975	69.4798
CDP04929	1644	1465	17	0.859173
CDO99660	615	436	38	6.45307
CDO99562	378	199	9	3.34857
CDP05134	1038	859	197	16.9802
CDO97161	1383	1204	0	0
CDP16545	4839	4660	1012	16.0792
CDO97696	1987	1808	404	16.5445
CDO96748	648	469	6	0.947213
CDP14038	1530	1351	2	0.109608
CDP17791	2397	2218	809	27.0058
CDP04997	1231	1052	78	5.4897
CDP17805	1154	975	238	18.0735
CDO96977	2220	2041	1778	64.4998
CDP08634	2013	1834	527	21.2755
CDP16429	576	397	66	12.309
CDP08652	1461	1282	144	8.31656
CDP00036	1622	1443	198	10.1594
CDO97641	1063	884	232	19.4314
CDP04934	741	562	1322	174.166
CDP07808	5715	5536	403	5.38987
CDP05016	2028	1849	776	31.0738
CDP09404	936	757	8	0.782462
CDO97571	1670	1491	1480	73.4943
CDO97234	192	21.9418	0	0
CDP05028	1724	1545	1312	62.8745
CDP16354	1990	1811	0	0
CDP07737	519	340	2	0.435532
CDP04976	2696	2517	7621	224.181
CDO97271	1699	1520	802	39.0661
CDP00084	510	331	0	0
CDP08583	5640	5461	1249	16.934
CDP08555	1171	992	307.504	22.9514
CDP17983	2018	1839	4412	177.633
CDO99631	3260	3081	351	8.435
CDO97222	1526	1347	689	37.8722
CDP09420	776	597	252	31.2533
CDO97259	1780	1601	308	14.2439
CDO97065	783	604	47271	5794.65
CDP05395	492	313	675	159.672
CDP13825	999	820	0	0
CDO99780	1038	859	598	51.5439
CDP17828	2345	2166	375.574	12.8383
CDP00129	2646	2467	69	2.07085
CDP08879	1359	1180	4	0.250985
CDO97235	1864	1685	38	1.66976
CDO96746	1706	1527	188	9.11566
CDO99636	1319	1140	96	6.23499
CDO97602	1490	1311	1067	60.2603
CDO97221	1202	1023	698	50.5184
CDO96767	1476	1297	264	15.0707
CDO96929	1126	947	1991	155.665
CDP20926	961	782	1066	100.93
CDP18381	1875	1696	41	1.78989
CDP05145	1265	1086	6	0.409064
CDP05253	2649	2470	1406	42.1461
CDP05313	3913	3734	109	2.16133
CDP09412	2285	2106	1161.35	40.8297
CDP06816	655	476	390	60.6634
CDP08807	2027	1848	534	21.3948
CDO97418	1240	1061	1906	133.008
CDO97378	435	256	209.105	60.4775
CDO96798	279	100	0	0
CDP17230	1797	1618	529	24.2073
CDO99537	2817	2638	3	0.0842007
CDO99565	1412	1233	316	18.9755
CDP09443	2203	2024	730.963	26.7396
CDP05305	1945	1766	2451.96	102.8
CDO97471	1372	1193	3243	201.269
CDP04979	624	445	10	1.66383
CDO97399	2759	2580	1547	44.3956
CDP08576	144	8.51793	0	0
CDP05266	1438	1259	204	11.997
CDP09477	1089	910	0	0
CDO99595	666	487	0	0
CDP09376	1236	1057	1498	104.932
CDO96745	2232	2053	1508	54.3853
CDO97324	501	322	0	0
CDP15842	346	167	16	7.0937
CDP05179	2456	2277	267	8.68196
CDO97351	2384	2205	2677	89.8895
CDO96858	1752	1573	0	0
CDP08725	633	454	0	0
CDO97671	657	478	1340	207.561
CDP13975	2147	1968	1221	45.9367
CDP08563	462	283	0	0
CDO97662	3812	3633	613	12.4929
CDP05212	1905	1726	79	3.38888
CDP09355	1035	856	1230.99	106.476
CDO97459	1204	1025	533	38.5011
CDO97142	2955	2776	783	20.8839
CDO97358	930	751	361	35.5907
CDP15167	345	166	1.00599	0.4487
CDP04907	3561	3382	902	19.7471
CDP13893	1982	1803	1307	53.6722
CDP08658	564	385	788	151.543
CDP00002	432	253	4	1.1706
CDP00032	2873	2694	1386	38.0921
CDP08527	237	58.1281	0	0
CDP08684	839	660	253	28.3822
CDO97596	1390	1211	436	26.657
CDP04938	2134	1955	1763	66.769
CDP05269	984	805	18	1.65556
CDO99724	3199	3020	2039	49.9896
CDP13859	342	163	1.00396	0.456035
CDP13869	2378	2199	2745	92.4244
CDP08883	2089	1910	715	27.7167
CDP13862	1723	1544	2003	96.0513
CDO99794	171	13.7365	3	16.1702
CDP05321	1383	1204	0	0
CDP13867	2764	2585	788	22.5702
CDP00006	4328	4149	719	12.8308
CDP13950	1283	1104	589	39.5017
CDO99734	1220	1041	96	6.82794
CDP17768	965	786	1195.53	112.618
CDP05248	1520	1341	3911	215.938
CDO99949	2874	2695	1298	35.6603
CDP15542	276	97.0001	1	0.763304
CDP15180	846	667	172	19.0929
CDO99708	1962	1783	1291	53.6098
CDO97558	3722	3543	1661	34.7111
CDP08683	1647	1468	404	20.3763
CDP15192	4335	4156	0	0
CDP16437	579	400	3	0.555304
CDP05172	1482	1303	3139.82	178.414
CDP05371	1209	1030	70	5.03188
CDO99817	3036	2857	2063	53.4636
CDP00095	1271	1092	117	7.93291
CDP08832	2187	2008	322	11.873
CDP08524	162	11.5236	0	0
CDO97392	1836	1657	1447	64.657
CDP14000	1610	1431	57	2.9492
CDO97354	2866	2687	22585	622.332
CDO96749	1194	1015	0	0
CDO97555	1847	1668	109	4.83838
CDP05119	3648	3469	905	19.3158
CDO99621	1674	1495	384	19.0178
CDO97160	3727	3548	2000	41.7365
CDP09414	820	641	0	0
CDP17826	1772	1593	280	13.014
CDO97277	2755	2576	120	3.44909
CDP15507	1517	1338	1276	70.6096
CDP00080	1755	1576	71	3.33558
CDO99483	240	61.0822	2	2.42429
CDO97304	1021	842	148	13.0142
CDO97411	1245	1066	17	1.18076
CDP17534	1756	1577	885	41.551
CDP08609	2264	2085	4	0.142044
CDP04930	1684	1505	634	31.1905
CDP15226	1240	1061	12	0.837404
CDP08622	1942	1763	592	24.8622
CDP05246	2550	2371	3236	101.052
CDP19307	1225	1046	20	1.41569
CDO96966	297	118	132	82.825
