target_id	length	eff_length	est_counts	tpm
CDP05340	750	571	0	0
CDP13979	2255	2076	872	32.6868
CDO99682	2261	2082	1167	43.6187
CDP05252	893	714	370	40.3261
CDO97624	351	172	34	15.3827
CDP05126	997	818	369	35.104
CDP17201	1481	1302	304	18.1696
CDP09368	1526	1347	381	22.011
CDP05169	1189	1010	246	18.9538
CDP17205	1085	906	339	29.1175
CDO97170	1177	998	201	15.6729
CDP05238	2326	2147	47	1.70353
CDP08844	309	130	2	1.19721
CDO96970	309	130	0	0
CDP09386	1858	1679	871	40.3692
CDP07787	1605	1426	361.259	19.7143
CDP15202	813	634	1.09556	0.134471
CDP08735	1208	1029	441	33.3508
CDP05308	930	751	2237.32	231.831
CDP14004	2278	2099	225	8.34167
CDP07788	2019	1840	883	37.3444
CDP08741	1653	1474	1583	83.5731
CDO99903	2831	2652	485.523	14.2469
CDP07752	3445	3266	766	18.2514
CDP13957	2804	2625	1277	37.8569
CDP00094	2240	2061	5441	205.439
CDO97106	3092	2913	1191	31.8166
CDO96903	2717	2538	308	9.4437
CDP17835	1791	1612	2	0.096549
CDP17540	734	555	0	0
CDO97149	1689	1510	90	4.63819
CDP15539	393	214	0	0
CDP14002	1680	1501	149	7.72482
CDP07662	3151	2972	171	4.47745
CDO97396	111	5.62895	43	594.462
CDP05103	690	511	0	0
CDP17781	856	677	6	0.689677
CDP14026	1653	1474	3535	186.627
CDO99703	2234	2055	1187	44.9492
CDP08895	746	567	367	50.3693
CDO96921	2270	2091	1481	55.1168
CDP04914	661	482	141	22.7643
CDP13841	6308	6129	265.748	3.37414
CDP06844	6677	6498	1318	15.7841
CDO96893	1230	1051	8.73225	0.646556
CDP13897	420	241	0	0
CDP16359	138	7.80511	0	0
CDO97621	1558	1379	392	22.121
CDP18027	183	17.7996	1	4.37194
CDP08728	1113	934	3588	298.943
CDP17186	1756	1577	1038	51.2211
CDO99568	968	789	14	1.38081
CDO96779	1192	1013	153	11.7534
CDP14071	1904	1725	1340	60.4503
CDP08573	1431	1252	457	28.405
CDO99818	690	511	2273	346.148
CDO96819	807	628	0	0
CDP09338	1637	1458	0	0
CDO97666	2318	2139	250	9.0952
CDP13993	783	604	61	7.85916
CDO96851	1294	1115	292	20.3794
CDP06829	1938	1759	505	22.3413
CDO97114	11407	11228	1367	9.47434
CDP08687	1940	1761	1410	62.3078
CDO97540	1484	1305	858	51.1634
CDP19301	1413	1234	18.0354	1.13735
CDO97293	1584	1405	8	0.443095
CDP08610	1393	1214	13321	853.888
CDO99557	1635	1456	6	0.320681
CDP04986	1673	1494	246.173	12.8225
CDO97446	1857	1678	69	3.19993
CDO97474	1325	1146	230	15.618
CDP08661	309	130	0	0
CDP07628	1520	1341	596	34.586
CDO99573	3726	3547	1120	24.572
CDO99948	1875	1696	79	3.6248
CDP00152	1066	887	0	0
CDO97218	3070	2891	10	0.269175
CDO96807	3728	3549	61	1.33754
CDP08628	749	570	216	29.4891
CDP08796	1298	1119	267	18.568
CDP08691	2745	2566	482	14.6175
CDO97097	2476	2297	30	1.01635
CDP05242	123	6.43085	0	0
CDO97588	1581	1402	787	43.6827
CDO97195	1957	1778	804	35.189
CDP17810	960	781	0	0
CDO99750	2096	1917	789	32.0286
CDP16348	1217	1038	479	35.9105
CDO99986	1361	1182	306	20.1459
CDP05355	2385	2206	0	0
CDO96844	3519	3340	1858	43.2895
CDO96909	786	607	20	2.56404
CDP14066	2205	2026	601	23.0844
CDO99785	1167	988	395	31.1117
CDO96886	2173	1994	439	17.1326
CDO97651	4475	4296	1745	31.6092
CDP09490	1662	1483	240	12.5937
CDO96825	2313	2134	13.8119	0.503664
CDO99952	2732	2553	1524	46.4534
CDP14049	3031	2852	2676	73.0163
CDO96765	888	709	0	0
CDP17827	4050	3871	1065	21.4096
CDP17794	1088	909	4	0.342436
CDP07746	1232	1053	552.523	40.8324
CDP05080	3188	3009	897.896	23.2213
CDP07720	2385	2206	0	0
CDO96927	1075	896	1194	103.7
CDP09491	1374	1195	50	3.256
CDP00073	2252	2073	19197	720.638
CDO97568	1135	956	32	2.6048
CDP05272	1027	848	0	0
CDP05278	1929	1750	184	8.18206
CDP05387	1175	996	621	48.5194
CDP06808	384	205	102	38.7195
CDP05314	2251	2072	278	10.4409
CDP18029	1694	1515	703	36.1098
CDO99842	1363	1184	47	3.08908
CDO99519	1053	874	25	2.22593
CDP15204	3159	2980	4766	124.457
CDO97669	1218	1039	424	31.7565
CDO97317	2133	1954	1086	43.2502
CDO97556	1429	1250	19	1.18284
CDP08820	2450	2271	389	13.3295
CDO97122	2211	2032	107	4.09773
CDO97186	4954	4775	1167	19.0187
CDO97694	2213	2034	83	3.17549
CDO96882	382	203	1260	483.011
CDP18028	2762	2583	24	0.723052
CDP07790	969	790	0	0
CDO97008	3206	3027	14	0.359914
CDO96832	2400	2221	2	0.0700752
CDO97063	1248	1069	913	66.4624
CDP15517	1635	1456	0	0
CDO96940	3415	3236	464	11.1582
CDP19865	141	8.14747	0	0
CDP15231	2678	2499	881	27.4342
CDO97245	1878	1699	0	0
CDP05120	2571	2392	0	0
CDP05130	883	704	81	8.95355
CDP07624	569	390	5	0.997673
CDP16538	1167	988	26	2.04786
CDP09440	2901	2722	1	0.0285887
CDP17783	1430	1251	58	3.60789
CDP00020	1421	1242	128	8.01994
CDP17793	2497	2318	136	4.56571
CDP00013	636	457	62	10.5574
CDO96782	2470	2291	126	4.27985
CDP09341	4185	4006	39	0.757594
CDO99497	1569	1390	2	0.111969
CDP08593	2227	2048	146	5.54761
CDO99650	615	436	20	3.56966
CDP00028	2436	2257	2396	82.6111
CDP08558	405	226	0	0
CDO97413	2218	2039	398	15.1897
CDO99923	2195	2016	6	0.231603
CDO97141	2604	2425	935	30.0043
CDO97672	4310	4131	904	17.0293
CDO97518	1989	1810	985	42.3488
CDO97181	644	465	0	0
CDO96758	1191	1012	12	0.922749
CDO97441	1032	853	0	0
CDP00155	893	714	1323	144.193
CDP07632	920	741	2145	225.264
CDO99872	1407	1228	0	0
CDO99884	1392	1213	753	48.3078
CDP08767	2311	2132	771	28.1417
CDP14050	1864	1685	341	15.7484
CDP07810	183	17.7996	0	0
CDO99755	2772	2593	6	0.180066
CDO99920	1074	895	856	74.4275
CDO97565	1864	1685	445	20.5515
CDO99965	6224	6045	146	1.87949
CDO97327	306	127	0	0
CDO99908	520	341	64	14.6052
CDP15830	2565	2386	569	18.5577
CDP13937	1420	1241	23	1.44224
CDO97414	2246	2067	61	2.29653
CDO97286	1889	1710	449	20.433
CDP08828	710	531	368	53.9307
CDO99722	2493	2314	4857	163.338
CDP15841	894	715	0	0
CDO99576	1379	1200	973	63.0978
CDP17219	974	795	2683	262.625
CDP05073	3262	3083	2959	74.6886
CDO97431	1429	1250	30	1.86764
CDP15207	1491	1312	0	0
CDP16434	2488	2309	169	5.69568
CDP08892	1975	1796	195.579	8.4742
CDP05299	3906	3727	392	8.18483
CDO97276	2061	1882	21	0.868326
CDP15523	1289	1110	449	31.4779
CDO97094	1745	1566	232	11.5287
CDO99470	3035	2856	860	23.4327
CDP16347	2557	2378	1530	50.0683
CDP15186	1971	1792	2	0.086851
CDO96908	393	214	0	0
CDO97292	1592	1413	6	0.33044
CDP13976	5692	5513	764	10.7842
CDP14023	710	531	0	0
CDP13998	342	163	62	29.5997
CDP14022	1755	1576	1781	87.9409
CDP00124	955	776	57	5.71605
CDP07809	733	554	97	13.6253
CDP00040	2708	2529	8	0.246164
CDO96928	1883	1704	732	33.4291
CDP17961	1970	1791	534	23.2022
CDP15525	1821	1642	961	45.5442
CDP13885	1020	841	550	50.892
CDP00147	1803	1624	0	0
CDO97697	2208	2029	295	11.3142
CDO97386	1543	1364	292	16.6591
CDP05208	1210	1031	3484	262.968
CDO96726	177	15.5846	21	104.859
CDO97532	1754	1575	412	20.3563
CDP16453	2050	1871	936	38.9301
CDO97701	2615	2436	361	11.5322
CDP05070	1388	1209	1093	70.3521
CDP08773	1613	1434	2183	118.464
CDO96959	1329	1150	3	0.203005
CDO97017	2721	2542	1651	50.5422
CDO97025	1878	1699	419.963	19.2354
CDP00100	1224	1045	1135	84.5206
CDP06824	3840	3661	637	13.5401
CDP04911	2632	2453	927.528	29.4247
CDP00068	410	231	25	8.42192
CDO97248	3247	3068	350	8.8776
CDP08675	1590	1411	1258	69.3804
CDP05352	4020	3841	3274	66.3311
CDO99810	1728	1549	0	0
CDP08746	1245	1066	1360	99.2807
CDP14065	1401	1222	1673	106.539
CDP08908	3154	2975	111	2.90348
CDP08581	981	802	0	0
CDP16358	1571	1392	1045	58.4198
CDP17215	1713	1534	144.256	7.31796
CDP08530	570	391	6	1.19415
CDP05135	1930	1751	4	0.177769
CDP17820	444	265	0	0
CDP08910	3294	3115	30	0.749456
CDP09427	1049	870	485.876	43.4599
CDP07751	1374	1195	2	0.13024
CDP15166	567	388	0	0
CDO96797	1719	1540	1705	86.1562
CDP16441	2001	1822	51.2672	2.18965
CDO99476	906	727	0	0
CDP08915	1146	967	2	0.160948
CDO97480	2099	1920	2232	90.464
CDO99827	381	202	18	6.93432
CDP05207	1557	1378	6503	367.238
CDP18389	1469	1290	287	17.3131
CDP08739	1795	1616	100	4.8155
CDP00102	970	791	424	41.7131
CDO97383	1606	1427	357	19.4683
CDP15170	2673	2494	1106	34.5097
CDP09398	478	299	12	3.12315
CDO99550	1020	841	52	4.81161
CDP07748	1481	1302	1928.48	115.262
CDP08817	1412	1233	24	1.51472
CDP13927	1414	1235	602	37.9326
CDP07747	1002	823	6408.32	605.936
CDO99502	1583	1404	268	14.8542
CDO99779	2869	2690	2833	81.9553
CDO97261	511	332	57	13.3604
CDO97284	642	463	17.2461	2.89864
CDP15203	1372	1193	0	0
CDP13956	1148	969	831	66.736
CDO97310	453	274	24	6.81622
CDP17185	1244	1065	319	23.309
CDO97337	1549	1370	618	35.1035
CDP08815	818	639	71.0898	8.65744
CDO99811	1488	1309	0	0
CDP21386	1152	973	936.335	74.8861
CDP00044	1272	1093	10	0.711972
CDO99612	1768	1589	381	18.6588
CDO96946	357	178	10	4.37183
CDP06818	1305	1126	167	11.5415
CDP05005	2354	2175	230	8.22908
CDO97394	6230	6051	2345	30.1577
CDP05122	4325	4146	1121.68	21.0534
CDP16549	922	743	405	42.4179
CDP15500	2612	2433	80	2.55877
CDO99511	2808	2629	550	16.28
CDO97690	1863	1684	605	27.9574
CDP09481	629	450	862	149.066
CDP16356	1633	1454	474	25.3686
CDP04958	1313	1134	655	44.9481
CDO99940	1326	1147	662	44.9136
CDO99967	4149	3970	761.653	14.9297
CDP08568	1485	1306	18	1.07254
CDO99737	960	781	57	5.67946
CDP07627	1472	1293	64	3.85181
CDO96719	750	571	337	45.9279
CDP09457	1913	1734	21	0.942439
CDO99851	1725	1546	555	27.9361
CDO97209	1511	1332	362	21.1489
CDP08803	1510	1331	220	12.8626
CDP04952	1108	929	65.8096	5.5126
CDO97371	2075	1896	1897	77.8596
CDP15189	519	340	0	0
CDP17184	1589	1410	121	6.67804
CDP08850	371	192	110.794	44.9055
CDP07703	1667	1488	0	0
CDP05384	1815	1636	33	1.56969
CDO99931	2558	2379	708	23.1591
CDO97055	1571	1392	1325	74.0729
CDP08777	4020	3841	1715	34.7458
CDO99524	4998	4819	2385	38.5136
CDO99955	1124	945	265	21.8221
CDO97121	258	79.0036	0	0
CDO99976	705	526	0	0
CDP08808	1442	1263	1235	76.0933
CDO99480	1175	996	38	2.96898
CDP09371	2593	2414	2073	66.8259
CDP15194	4350	4171	18	0.335827
CDP15532	3054	2875	848.713	22.9724
CDP18033	1491	1312	306	18.1497
CDP15229	495	316	0	0
CDP15211	4350	4171	97.9354	1.82719
CDP00133	1499	1320	298	17.5681
CDP09465	1149	970	0	0
CDO97247	270	91.0003	0	0
CDP00057	2612	2433	33	1.05549
CDO97326	486	307	2	0.506961
CDP00048	924	745	0	0
CDO97266	507	328	2475	587.198
CDP16342	2610	2431	22.1404	0.708733
CDP08595	6616	6437	788	9.52633
CDO97111	1640	1461	149	7.93632
CDO97642	632	453	108	18.5528
CDO99778	1060	881	668	59.0043
CDP05035	2584	2405	1439	46.5617
CDO97660	1221	1042	0	0
CDP17182	2773	2594	244	7.31986
CDP13973	504	325	0	0
CDP19507	1021	842	0	0
CDO96777	1383	1204	1220	78.8527
CDO97023	838	659	4	0.472343
CDO97423	429	250	0	0
CDO97182	3029	2850	2075	56.6573
CDO97650	3342	3163	788	19.387
CDP09413	603	424	2	0.367068
CDO96897	1611	1432	0	0
CDP08758	2614	2435	148	4.72983
CDO97334	1487	1308	1269	75.4982
CDO97535	2822	2643	471	13.8678
CDO99978	1655	1476	631.852	33.3129
CDO97450	1386	1207	613	39.5217
CDO97559	1913	1734	1063	47.7054
CDP08823	1991	1812	312	13.3992
CDP07729	2442	2263	29	0.997232
CDP13924	1779	1600	5	0.243183
CDO99863	1152	973	0	0
CDO97531	1455	1276	250	15.2466
CDP16540	762	583	0	0
CDP05206	2998	2819	544	15.0171
CDP15504	3215	3036	805	20.6337
CDO99728	1619	1440	0	0
CDP08668	2000	1821	159	6.7947
CDP18038	1659	1480	8	0.420641
CDO97092	1787	1608	5423	262.444
CDP00052	1491	1312	397	23.5472
CDP08764	1291	1112	1551.66	108.587
CDP05359	672	493	28	4.41971
CDO97717	1926	1747	6	0.267265
CDP07638	3447	3268	475	11.3108
CDO99676	2025	1846	118	4.97431
CDO99876	645	466	0	0
CDP13815	1467	1288	15.5353	0.938611
CDO97410	970	791	139	13.6748
CDP16467	561	382	12	2.44456
CDO97544	1157	978	658	52.3564
CDP05358	2667	2488	83	2.59604
CDP05123	1959	1780	369	16.132
CDP00111	3757	3578	2065	44.912
CDP05072	4486	4307	726	13.1173
CDO99835	4013	3834	9639	195.642
CDP05268	2744	2565	4	0.121354
CDP17228	3660	3481	2245	50.1875
CDP15154	165	12.1958	0	0
CDP08724	390	211	57	21.0221
CDO97408	1432	1253	166	10.3096
CDO97519	2066	1887	81	3.34038
CDP06833	2943	2764	8	0.225234
CDO99695	2082	1903	0	0
CDP07654	1891	1712	2	0.0909095
CDP09411	234	55.1953	0	0
CDP13877	2064	1885	3330	137.473
CDP13839	3015	2836	265.401	7.28248
CDP16341	1119	940	13.6637	1.13116
CDP15209	4275	4096	74.9588	1.42412
CDO99692	1320	1141	6	0.409212
CDO99719	1712	1533	233	11.8276
CDP07642	1809	1630	0	0
CDP07659	784	605	214	27.5259
CDP08572	772	593	32	4.19931
CDP08616	1083	904	3636	312.996
CDP00117	636	457	0	0
CDO99475	3701	3522	1634	36.1032
CDP14072	2169	1990	1654.27	64.69
CDP17226	1588	1409	651	35.9545
CDO97308	1140	961	274	22.1876
CDP07698	1539	1360	0	0
CDP08535	3184	3005	25	0.647409
CDP09370	2002	1823	906	38.6745
CDP17981	1520	1341	9	0.522272
CDP13983	1734	1555	34	1.7015
CDP08705	222	43.8484	390	692.141
CDP09389	713	534	172	25.0651
CDP17987	2231	2052	32	1.21354
CDP19509	207	31.3862	5	12.3969
CDP15181	1748	1569	310	15.3752
CDO99966	2647	2468	229	7.2206
CDO96859	3838	3659	1774	37.7289
CDP18665	2415	2236	1173	40.8234
CDP17838	1074	895	0	0
CDP08887	2312	2133	588	21.4521
CDO97688	1830	1651	996	46.9456
CDP17969	491	312	59	14.7157
CDP08824	1051	872	83	7.40704
CDP00034	454	275	0	0
CDP16535	915	736	67	7.08402
CDP05262	1010	831	347	32.4946
CDP18256	3334	3155	905	22.322
CDP17172	1611	1432	0	0
CDP05339	2256	2077	851	31.8842
CDO99684	1671	1492	1139	59.407
CDO97468	902	723	4427	476.49
CDO97612	3906	3727	977	20.3994
CDP15543	3207	3028	1184	30.4284
CDO97246	1115	936	280	23.279
CDP17213	693	514	0	0
CDP00031	4829	4650	579	9.68966
CDO97255	1660	1481	5219	274.23
CDP17821	3074	2895	1174	31.5575
CDP14005	1875	1696	524	24.043
CDO97698	2739	2560	1281	38.9397
CDP18236	391	212	31	11.3791
CDP04949	1101	922	401	33.8451
CDO99887	1272	1093	46	3.27507
CDP00116	918	739	69	7.26587
CDP13820	2546	2367	475.305	15.6263
CDP00104	3656	3477	713	15.9576
CDP07743	3234	3055	0	0
CDP13843	3120	2941	4	0.10584
CDP18249	3592	3413	219	4.99334
CDO97061	3199	3020	2044	52.6692
CDP08784	3149	2970	869	22.7691
CDO97443	1928	1749	465	20.6893
CDO97005	1207	1028	131	9.91656
CDP07695	1685	1506	268	13.8482
CDP13872	1325	1146	632.29	42.9353
CDP09437	624	445	0	0
CDO99532	1824	1645	1279	60.5045
CDP09403	876	697	9	1.00483
CDP13990	723	544	5.0156	0.717475
CDP14058	1673	1494	704	36.6695
CDP00000	2179	2000	380	14.7855
CDP17154	727	548	201	28.5429
CDP15498	1428	1249	682	42.4918
CDP15228	1479	1300	56	3.35218
CDO99520	1360	1181	490	32.2871
CDP08569	2052	1873	11659.1	484.405
CDP06799	2269	2090	24	0.89361
CDO97497	1343	1164	0	0
CDO96878	1663	1484	105	5.50603
CDO97076	2093	1914	271	11.0182
CDP17536	1305	1126	164	11.3341
CDP17979	1715	1536	0	0
CDO99637	2323	2144	1554.97	56.4392
CDP04920	1365	1186	133	8.7267
CDP05316	927	748	2752	286.306
CDP05306	965	786	1456.68	144.22
CDO97342	3156	2977	994	25.9831
CDO99700	1211	1032	14237	1073.55
CDP15526	1071	892	254.822	22.2308
CDP17227	3009	2830	47	1.29239
CDO99471	2375	2196	52	1.8427
CDP07687	1172	993	155	12.1469
CDP00083	1572	1393	8	0.446912
CDP09444	1729	1550	680	34.1397
CDP00092	1371	1192	15	0.97926
CDP17170	1410	1231	170	10.7467
CDO97464	1168	989	2	0.157368
CDP17779	2043	1864	529	22.0848
CDO99630	2548	2369	12	0.394184
CDO97493	2504	2325	1842	61.6523
CDP17966	414	235	22	7.28514
CDP06805	1361	1182	361	23.7669
CDP18039	2399	2220	749.418	26.2696
CDP05049	1111	932	163	13.6099
CDP13922	2904	2725	512	14.6213
CDP07791	1452	1273	413	25.2467
CDP08578	1296	1117	0	0
CDP20929	1556	1377	2634	148.855
CDP08670	1643	1464	346	18.3915
CDP13989	1339	1160	130	8.72104
CDO99536	2740	2561	1039	31.571
CDO97072	2798	2619	445.452	13.2358
CDO97670	1502	1323	893	52.526
CDO99768	3063	2884	71	1.91578
CDP07643	1224	1045	0	0
CDO97267	2903	2724	260	7.42761
CDP07667	819	640	1493	181.536
CDP07739	1305	1126	727.513	50.2789
CDP08630	1136	957	2121	172.469
CDO97250	899	720	1065.36	115.145
CDO97004	481	302	40	10.3071
CDP13952	2325	2146	14	0.50767
CDO97593	1312	1133	472	32.4187
CDP09393	1646	1467	1336	70.8695
CDO99553	1717	1538	37	1.8721
CDO97143	1587	1408	2	0.110538
CDP09431	1876	1697	678.316	31.1052
CDP17235	2287	2108	690	25.4719
CDP13955	2391	2212	10	0.351802
CDO96730	273	94.0001	21.4933	17.7934
CDO99614	3303	3124	166	4.13504
CDP00026	1224	1045	1114.64	83.0041
CDP09339	1479	1300	11.5471	0.691213
CDO97350	2679	2500	2208	68.7293
CDO97699	1314	1135	171	11.7242
CDO96785	1197	1018	40	3.0577
CDP05197	1553	1374	26	1.47255
CDP17985	1707	1528	0	0
CDO96863	1155	976	211	16.8235
CDO97567	2918	2739	2601	73.8978
CDP15481	1391	1212	53	3.40296
CDP15524	1311	1132	73	5.01833
CDP07676	671	492	112	17.7148
CDP17225	999	820	133	12.6218
CDP05362	1938	1759	509	22.5183
CDP14010	915	736	312	32.9883
CDP05014	1402	1223	4	0.254517
CDP08912	1913	1734	642	28.8117
CDP04992	843	664	758	88.835
CDP07718	2019	1840	52	2.19922
CDP17766	2872	2693	1874	54.1522
CDO99499	2054	1875	431	17.8879
CDO96821	2574	2395	44.3943	1.44246
CDO97200	2349	2170	9430.83	338.2
CDP18392	414	235	0	0
CDO99490	1422	1243	392	24.5413
CDO96801	1908	1729	23	1.03518
CDP08868	1911	1732	141	6.33511
CDP05147	1370	1191	617	40.314
CDO97168	3065	2886	44	1.18642
CDP05074	1758	1579	1033	50.9098
CDO99697	405	226	0	0
CDP17180	1038	859	0	0
CDP04931	2107	1928	2039	82.2987
CDP13882	3211	3032	1312	33.6734
CDO97360	330	151	73	37.6209
CDP08632	2931	2752	337	9.52938
CDO96721	831	652	2	0.238707
CDO97427	1086	907	0	0
CDO99686	918	739	30	3.15907
CDP06786	1104	925	13	1.09367
CDO97476	1341	1162	0	0
CDO96861	1545	1366	1053	59.9875
CDO99638	1851	1672	0	0
CDO99805	1398	1219	30	1.91514
CDP09436	351	172	4	1.80973
CDP04978	1549	1370	40	2.27207
CDO97024	2920	2741	1025	29.1003
CDP05101	1887	1708	0	0
CDO97363	1611	1432	0	0
CDP15483	324	145	0	0
CDP08667	3949	3770	4825	99.5953
CDO97615	3157	2978	22490	587.689
CDP13960	1647	1468	499	26.4519
CDP13939	1093	914	1237	105.319
CDP16468	3567	3388	131	3.00892
CDP17284	1601	1422	87	4.76105
CDO99694	2066	1887	0	0
CDO97590	1838	1659	591	27.722
CDP15491	2372	2193	2	0.0709699
CDP08874	1630	1451	1739	93.2642
CDP09354	783	604	45	5.79774
CDP05156	2408	2229	654	22.8324
CDO97374	1560	1381	1356.99	76.4654
CDP00076	1990	1811	312	13.4066
CDO97270	1466	1287	518	31.3209
CDO99911	1607	1428	174	9.48209
CDO97349	1689	1510	153	7.88492
CDO97345	1281	1102	564	39.8273
CDO97278	357	178	296	129.406
CDP00041	857	678	0	0
CDP20928	1312	1133	236	16.2093
CDP05065	1100	921	983	83.0571
CDP18372	987	808	16	1.54096
CDO97303	1829	1650	565	26.6469
CDP17164	2256	2077	233.613	8.75275
CDP17755	993	814	99	9.46441
CDO99934	891	712	36	3.93464
CDP16459	1504	1325	0	0
CDP08602	231	52.2911	0	0
CDO99808	3377	3198	237	5.76704
CDO97034	927	748	242	25.1766
CDP09467	3063	2884	282	7.60916
CDP05211	876	697	0	0
CDP13907	1455	1276	0	0
CDP05053	1354	1175	1610	106.628
CDO97003	708	529	0	0
CDP08841	3028	2849	1259	34.3887
CDO96989	613	434	193	34.6059
CDP05222	2264	2085	798	29.7838
CDO99764	2323	2144	461	16.7324
CDP08818	2185	2006	204	7.91375
CDP00012	3875	3696	968	20.381
CDO97198	2624	2445	4921.17	156.629
CDP18040	3732	3553	35.1111	0.76901
CDO96866	268	89.0004	0	0
CDO96998	2314	2135	930	33.8975
CDP08802	1363	1184	2265	148.867
CDO97047	1332	1153	167	11.2712
CDO97153	981	802	242	23.4814
CDP08898	1953	1774	373	16.3621
CDP13944	1574	1395	180.493	10.0686
CDO97712	627	448	0	0
CDP17194	402	223	22.3117	7.78592
CDP08560	1757	1578	1104	54.4434
CDP08645	1345	1166	1019	68.0078
CDP17166	1217	1038	11.3343	0.849732
CDP13964	2319	2140	1507	54.8002
CDP07754	186	19.0638	0	0
CDO97312	6888	6709	4736	54.9334
CDO97164	1835	1656	1084	50.9392
CDP13887	2502	2323	20	0.669983
CDP00139	2126	1947	92	3.67709
CDO97472	4036	3857	3220	64.9665
CDO99781	1320	1141	329	22.4385
CDP08553	291	112	0	0
CDP09334	1236	1057	30	2.20866
CDO99796	2016	1837	358	15.1655
CDP07815	2132	1953	118	4.70178
CDO96913	1345	1166	42	2.80307
CDP09328	723	544	0	0
CDP08800	2624	2445	288	9.16635
CDP00107	574	395	12	2.36411
CDP05194	1437	1258	135	8.35095
CDP08623	2389	2210	106	3.73247
CDP09463	4116	3937	2318	45.8175
CDP08863	1265	1086	818.621	58.6592
CDP05170	1146	967	304.044	24.4677
CDO97262	1410	1231	2016	127.443
CDO96838	1362	1183	150	9.8671
CDO96967	321	142	0	0
CDO97224	1551	1372	570	32.3299
CDP07711	4564	4385	57	1.01155
CDP17156	345	166	199.007	93.2918
CDO97581	3215	3036	666	17.0709
CDP09480	2031	1852	372	15.6309
CDP18227	4003	3824	231	4.70086
CDP09342	312	133	0	0
CDO97503	1255	1076	254	18.3698
CDP15840	5972	5793	240	3.22397
CDP15499	447	268	7	2.03257
CDO99482	1039	860	0	0
CDP21191	357	178	1.82272	0.796863
CDP18667	342	163	0	0
CDO97679	1085	906	37	3.17802
CDP06802	2571	2392	235	7.64521
CDP08749	663	484	29	4.66268
CDP13826	2379	2200	315.933	11.1752
CDP08575	306	127	0	0
CDO96973	1776	1597	12	0.584735
CDO99598	2739	2560	25	0.759946
CDP15519	1414	1235	90	5.67099
CDP07669	2088	1909	223	9.09038
CDP15488	878	699	54	6.01173
CDP08752	1261	1082	2529.55	181.928
CDP09378	857	678	179	20.545
CDP07731	1431	1252	526	32.6937
CDO97129	1571	1392	172	9.61551
CDO99843	2454	2275	730	24.9703
CDP07786	2666	2487	725	22.6853
CDO97016	3631	3452	952	21.461
CDP07683	1200	1021	52	3.96333
CDO97628	3001	2822	1898.38	52.3492
CDP21033	1143	964	358	28.8994
CDO97264	850	671	150	17.3961
CDP08522	2750	2571	1454	44.0094
CDO97719	537	358	596	129.553
CDO96732	2793	2614	45	1.33965
CDO97393	1436	1257	542	33.5542
CDP04939	1046	867	583	52.3278
CDO97107	1170	991	1529	120.065
CDP00019	2475	2296	138	4.67725
CDO97013	3483	3304	3311	77.9834
CDP17532	5321	5142	2543	38.4855
CDO99609	1710	1531	1740	88.4417
CDP19510	219	41.1625	0	0
CDO99995	2825	2646	364	10.7052
CDP09349	461	282	0	0
CDO96944	6516	6337	1983	24.3513
CDO97434	3620	3441	380	8.59373
CDP08839	1323	1144	41	2.78895
CDP05264	2664	2485	120	3.75784
CDO97404	177	15.5846	0	0
CDP17813	1880	1701	112	5.12385
CDP05195	393	214	0	0
CDP17836	351	172	0	0
CDO99996	1683	1504	195	10.0895
CDP17775	1102	923	531	44.7688
CDP05047	835	656	0	0
CDP05191	952	773	2	0.201342
CDP07623	1116	937	0	0
CDP17538	930	751	0	0
CDO97473	1267	1088	285	20.3844
CDP09504	2451	2272	509.478	17.4502
CDP08577	1530	1351	0	0
CDP08859	438	259	0	0
CDO99666	2794	2615	183.47	5.45981
CDO99890	981	802	1	0.0970306
CDO97388	570	391	138	27.4654
CDP09324	3495	3316	262	6.14851
CDP17762	1473	1294	20	1.20276
CDO97083	894	715	0	0
CDO99786	405	226	86	29.6124
CDP15848	270	91.0003	0	0
CDP09364	2486	2307	2	0.067463
CDP05013	1200	1021	316	24.0849
CDO99559	1692	1513	90	4.62899
CDP00067	232	53.2554	282	412.067
CDP07801	1015	836	0	0
CDP07630	2038	1859	557	23.3163
CDP17757	2195	2016	784	30.2628
CDP15505	1150	971	2665	213.58
CDP06804	930	751	130	13.4706
CDP17840	3399	3220	75.0273	1.8132
CDP13930	1159	980	83	6.59075
CDO99590	1840	1661	770	36.0748
CDO97435	1939	1760	126.161	5.57822
CDO97199	342	163	21	10.0257
CDO97382	2713	2534	219	6.72544
CDO97328	1614	1435	87	4.71792
CDP08546	2099	1920	456	18.4819
CDO97560	1240	1061	6	0.440067
CDP05115	693	514	11	1.66538
CDO97543	1035	856	346	31.4547
CDP00055	342	163	2	0.954828
CDP05279	1657	1478	561	29.5373
CDP09449	659	480	10	1.62122
CDO96968	300	121	0	0
CDP18373	4141	3962	636	12.4918
CDP08686	1092	913	88	7.50058
CDO96877	882	703	14	1.54973
CDO97402	543	364	94	20.096
CDP19642	483	304	201	51.4524
CDO99652	1615	1436	0	0
CDO99738	1029	850	129	11.8101
CDP05229	3843	3664	0	0
CDP08840	581	402	5	0.967892
CDP17968	2148	1969	489	19.3262
CDO99753	2112	1933	1465	58.9778
CDP09489	2111	1932	230	9.26411
CDP13876	2970	2791	151	4.21017
CDO97002	4307	4128	631	11.8952
CDO97242	993	814	123	11.7588
CDP08785	1707	1528	592	30.1496
