target_id	length	eff_length	est_counts	tpm
CDP19273	1507	1328	434.148	23.0577
CDP19274	862	683	884	91.2869
CDP19280	1032	853	0	0
CDP19282	408	229	0	0
CDP19279	2643	2464	24.1054	0.690003
CDP19276	1068	889	0	0
CDP21429	801	622	1520	172.357
CDP21430	2208	2029	82.0539	2.85229
CDP21431	462	283	0	0
CDP19290	1484	1305	28	1.5133
CDP19289	1952	1773	268	10.6611
CDP19291	2406	2227	971	30.7522
CDP21432	3133	2954	42.2483	1.00873
CDP21433	2667	2488	64.3501	1.82421
CDP21434	156	10.3458	25	170.433
CDP21435	1782	1603	29.3607	1.29184
CDP19295	1155	976	219	15.826
CDP19294	2691	2512	526	14.7687
CDP21436	3625	3446	635.472	13.0064
CDP19296	7683	7504	8257	77.6079
CDP19297	1764	1585	182	8.09876
CDP21437	1503	1324	0	0
CDP21438	567	388	0	0
CDP21439	294	115	0	0
CDP21440	2673	2494	109.009	3.08279
CDP21442	189	20.4424	1.26563	4.36669
CDP21443	1381	1202	586.695	34.4258
CDP21441	1086	907	235.662	18.3256
CDP21444	132	7.19434	13.6048	133.376
CDP21445	2388	2209	82.0634	2.62018
CDP21446	2718	2539	0	0
CDP19310	2663	2484	2080	59.0593
CDP19309	1841	1662	26	1.10336
CDP19308	1425	1246	34.5217	1.95412
CDP21447	2601	2422	4.28194	0.124693
CDP21448	1257	1078	91.5234	5.98812
CDP21449	342	163	0	0
CDP19311	1830	1651	0	0
CDP19312	879	700	545	54.913
CDP21450	1362	1183	346.41	20.653
CDP21451	2925	2746	157.158	4.03657
CDP19313	5300	5121	404	5.56421
CDP21452	1344	1165	10	0.605412
CDP21453	2198	2019	24.5608	0.85799
CDP21454	750	571	3	0.370563
CDP21455	2274	2095	11.1909	0.376753
CDP21456	950	771	473.161	43.2843
CDP19314	1287	1108	0	0
CDP21457	1375	1196	1.01302	0.05974
CDP21458	399	220	33.2516	10.6602
CDP21459	141	8.14747	0	0
CDP19315	3405	3226	7	0.153042
CDP19316	2166	1987	21	0.745415
CDP21460	1299	1120	28.5162	1.79577
CDP21461	2121	1942	2.06275	0.0749161
CDP19318	1836	1657	294	12.5142
CDP19317	2588	2409	69	2.02017
CDP21462	516	337	13	2.72076
CDP21463	480	301	0	0
CDP19319	1545	1366	537	27.7268
CDP19322	3444	3265	874.023	18.8806
CDP19320	487	308	15.2496	3.49209
CDP19321	1377	1198	125.784	7.40534
CDP19324	1379	1200	107.591	6.32368
CDP19323	411	232	6	1.82406
CDP21464	2520	2341	2	0.0602567
CDP21465	431	252	0	0
CDP19325	3946	3767	605	11.3276
CDP19326	519	340	195	40.4513
CDP21466	3842	3663	1320.4	25.4241
CDP21467	162	11.5236	0	0
CDP21468	902	723	51.2202	4.99666
CDP19329	1378	1199	418	24.5886
CDP19327	4768	4589	1047	16.0918
CDP19328	459	280	14	3.52652
CDP19330	1731	1552	926	42.082
CDP21469	1801	1622	34	1.47844
CDP19331	3163	2984	760	17.9635
CDP21470	270	91.0003	0	0
CDP19332	498	319	1	0.221099
CDP21471	1041	862	2	0.163644
CDP21472	3391	3212	434	9.52996
CDP19336	1412	1233	286.517	16.3894
CDP19333	744	565	93.517	11.674
CDP19335	1747	1568	52.2666	2.35101
CDP19334	952	773	277.963	25.3621
CDP21473	285	106	4	2.66153
CDP21474	1634	1455	148	7.17423
CDP21475	702	523	0	0
CDP19337	297	118	7	4.18401
CDP19338	1390	1211	28	1.63076
CDP21476	2766	2587	12.9043	0.351816
CDP19339	1508	1329	4585	243.327
CDP21477	1689	1510	0	0
CDP19340	2013	1834	442	16.9981
CDP21478	651	472	0	0
CDP21479	156	10.3458	0	0
CDP21480	99	5.00576	0	0
CDP19341	966	787	0	0
CDP19342	1743	1564	13.893	0.62652
CDP19343	1218	1039	0	0
CDP21481	1026	847	20.0996	1.67371
CDP21482	987	808	12.0193	1.04917
CDP19349	3614	3435	76	1.5605
CDP19347	1074	895	6	0.47283
CDP19351	1698	1519	309	14.3475
CDP19344	769	590	202	24.1477
CDP19346	2809	2630	1458	39.1002
CDP19350	2735	2556	999	27.5665
CDP19345	2026	1847	1529	58.3871
CDP19348	1496	1317	1634	87.507
CDP19352	6828	6649	4294	45.5494
CDP21483	2304	2125	35.6933	1.18469
CDP21484	1437	1258	334.324	18.744
CDP19353	191	21.4282	0	0
CDP21485	513	334	622	131.347
CDP21486	2204	2025	4	0.139319
CDP21487	1656	1477	12	0.57303
CDP21488	1379	1200	1013	59.5395
CDP19354	3135	2956	24.7036	0.58943
CDP19355	618	439	3.01387	0.484213
CDP19356	3744	3565	290.855	5.75431
CDP21489	378	199	0	0
CDP21491	321	142	4.04851	2.01087
CDP21490	1398	1219	1.55689	0.0900808
CDP21492	2208	2029	568	19.7444
CDP21494	1343	1164	19	1.15127
CDP21493	438	259	11.8526	3.22768
CDP21495	450	271	1.12855	0.293717
CDP21496	2469	2290	633.275	19.5045
CDP21497	1562	1383	107.175	5.46574
CDP21498	858	679	117.727	12.2288
CDP21499	4035	3856	0	0
CDP19357	172	14.0216	169	850.092
CDP19358	1072	893	2120.83	167.506
CDP19359	1800	1621	23	1.00074
CDP19363	988	809	21	1.83083
CDP19365	3290	3111	501	11.3583
CDP19367	114	5.81021	0	0
CDP19368	2766	2587	121.867	3.32251
CDP19362	750	571	0	0
CDP19366	1473	1294	33.6331	1.8332
CDP19361	612	433	0	0
CDP19364	408	229	0	0
CDP19360	1443	1264	178.375	9.95324
CDP21500	1086	907	285.785	22.2233
CDP19369	195	23.5677	1	2.99267
CDP19370	204	29.2345	0	0
CDP21502	1983	1804	332.142	12.9856
CDP21503	2526	2347	4.27255	0.128396
CDP21505	1470	1291	32.5159	1.77642
CDP21504	1565	1386	22	1.11953
CDP21506	1271	1092	223	14.4032
CDP21507	2129	1950	1732	62.6455
CDP21508	1839	1660	509.318	21.64
CDP19388	2361	2182	137.147	4.43312
CDP19389	204	29.2345	0	0
CDP19387	1298	1119	36	2.26908
CDP19390	351	172	2.12389	0.870922
CDP21509	318	139	0.516562	0.262111
CDP21510	771	592	0	0
CDP19392	737	558	536	67.7497
CDP19391	2319	2140	42.03	1.38523
CDP21511	336	157	20	8.98477
CDP21512	2130	1951	106.207	3.8395
CDP19395	573	394	3.27422	0.586123
CDP19397	3381	3202	89.116	1.96296
CDP19394	126	6.66748	1	10.5783
CDP19393	990	811	0	0
CDP19396	549	370	10.5587	2.01272
CDP21513	249	70.019	4.90591	4.94175
CDP21515	2516	2337	305	9.20487
CDP21514	571	392	23.4365	4.2168
CDP21517	580	401	9.24449	1.62598
CDP21516	1356	1177	0	0
CDP21518	1362	1183	0	0
CDP21519	2393	2214	3822	121.756
CDP21520	1217	1038	6	0.40769
CDP21521	990	811	135.5	11.7841
CDP19400	1283	1104	549	35.0736
CDP19401	1625	1446	804	39.2161
CDP21522	989	810	23.9443	2.08494
CDP21523	1758	1579	185.154	8.27043
CDP21524	483	304	0	0
CDP21525	2670	2491	4	0.113256
CDP19403	2427	2248	59.3047	1.86067
CDP19405	1281	1102	1093.81	70.0065
CDP19402	4017	3838	69.3614	1.27465
CDP19404	3118	2939	55.0322	1.32067
CDP21527	1092	913	108	8.34314
CDP21526	1420	1241	232	13.1854
CDP19406	2643	2464	144.52	4.13681
CDP19407	3718	3539	160.076	3.19024
CDP21528	1090	911	1	0.0774209
CDP21529	547	368	0	0
CDP19408	1661	1482	338	16.0859
CDP19409	1421	1242	5977	339.421
CDP21530	3109	2930	546	13.1432
CDP21531	2805	2626	102	2.73957
CDP21532	942	763	0	0
CDP21533	1796	1617	924	40.3031
CDP21535	361	182	86	33.3276
CDP21534	1476	1297	438.45	23.8428
CDP19415	171	13.7365	0	0
CDP19416	750	571	15	1.85281
CDP19414	1635	1456	0	0
CDP21536	2314	2135	172.855	5.71033
CDP21538	651	472	497.854	74.3938
CDP21537	702	523	203.468	27.4392
CDP21539	90	4.62459	0	0
CDP19417	1317	1138	3771	233.717
CDP21540	624	445	0	0
CDP21541	839	660	168.295	17.9847
CDP19418	5356	5177	2727	37.1521
CDP21542	578	399	0	0
CDP21544	624	445	1	0.158495
CDP21543	645	466	0	0
CDP21545	3051	2872	252.076	6.19048
CDP21546	1255	1076	4	0.262195
CDP21547	2001	1822	0	0
CDP21549	2069	1890	6	0.223906
CDP21548	962	783	6	0.540463
CDP21550	456	277	0	0
CDP19420	306	127	0	0
CDP19425	2052	1873	11	0.41422
CDP19423	1095	916	459	35.3422
CDP19422	286	107	299	197.09
CDP19424	951	772	7	0.639525
CDP19419	1323	1144	397.173	24.4867
CDP19421	2559	2380	90.727	2.68866
CDP19426	228	49.4247	0	0
CDP19428	1539	1360	0	0
CDP19427	1026	847	0	0
CDP21551	1207	1028	107.875	7.40127
CDP19429	4602	4423	2129.24	33.9534
CDP21552	249	70.019	0	0
CDP21553	390	211	1	0.334268
CDP21554	435	256	3	0.826529
CDP21555	779	600	673	79.1117
CDP21556	756	577	13.0645	1.59696
CDP19433	636	457	0	0
CDP21557	525	346	41.4117	8.44159
CDP21558	234	55.1953	0	0
CDP21559	1361	1182	81	4.83331
CDP19435	5082	4903	1148	16.5142
CDP19434	229	50.3754	3	4.20029
CDP19441	3096	2917	79.2585	1.9164
CDP19439	162	11.5236	12	73.446
CDP19440	2853	2674	69.4299	1.83131
CDP19438	2847	2668	257.894	6.81761
CDP19437	1146	967	0	0
CDP19436	597	418	0	0
CDP21560	1783	1604	4	0.175886
CDP19442	696	517	0	0
CDP21561	396	217	0	0
CDP21562	1557	1378	5	0.255916
CDP21563	1251	1072	0	0
CDP21565	1201	1022	469.586	32.4072
CDP21566	192	21.9418	232.943	748.78
CDP19443	1572	1393	340	17.2149
CDP19444	3362	3183	163.658	3.62641
CDP21567	937	758	81	7.5369
CDP19445	1077	898	895	70.2948
CDP21568	555	376	0	0
CDP19446	2889	2710	0	0
CDP21569	1612	1433	247.917	12.2021
CDP21570	1579	1400	396.748	19.9877
CDP21571	315	136	128	66.3816
CDP21572	858	679	0	0
CDP21573	741	562	0	0
CDP21574	297	118	5.86896	3.50797
CDP21575	862	683	42	4.33716
CDP21576	372	193	9.23573	3.37513
CDP19455	2874	2695	6.26549	0.163973
CDP19454	2865	2686	630.215	16.5485
CDP21577	734	555	91	11.5645
CDP19456	6339	6160	1408	16.1212
CDP21579	2250	2071	108.674	3.70103
CDP21578	234	55.1953	2	2.55567
CDP19458	753	574	0	0
CDP19457	1156	977	485	35.0126
CDP21580	960	781	23.5905	2.1304
CDP19459	1005	826	0	0
CDP19460	345	166	0	0
CDP19465	986	807	122.939	10.7446
CDP19462	2136	1957	12.4111	0.447298
CDP19466	288	109	0	0
CDP19461	615	436	0	0
CDP19463	933	754	16.0758	1.50376
CDP19464	2630	2451	77.1026	2.21872
CDP19468	1545	1366	163.229	8.428
CDP19467	2472	2293	553.423	17.0228
CDP21581	234	55.1953	0	0
CDP19469	1237	1058	161	10.7329
CDP19470	3725	3546	412	8.19474
CDP21582	1047	868	0	0
CDP21583	924	745	11	1.04139
CDP19472	2403	2224	58.9638	1.86994
CDP19471	1659	1480	43.2113	2.05926
CDP21584	1317	1138	181.208	11.2309
CDP19475	3250	3071	756.631	17.3772
CDP19474	3792	3613	997	19.4627
CDP19473	573	394	67.9866	12.1704
CDP19479	594	415	0	0
CDP19480	2886	2707	96.4266	2.51238
CDP19477	1857	1678	15.7076	0.660231
CDP19478	434	255	0	0
CDP19476	2653	2474	1531.42	43.6589
CDP21585	1136	957	1706.44	125.764
CDP19482	336	157	0	0
CDP19483	819	640	2.10368	0.231833
CDP19481	2928	2749	163.155	4.18603
CDP19484	978	799	0	0
CDP21586	405	226	12	3.74498
CDP21587	1266	1087	564.408	36.6218
CDP19485	1710	1531	8.32006	0.38329
CDP21588	429	250	21	5.92456
CDP21589	366	187	0	0
CDP21590	1792	1613	528.189	23.0957
CDP21591	2379	2200	0	0
CDP19487	1446	1267	0	0
CDP19486	939	760	4.14205	0.384395
CDP19489	3861	3682	125.362	2.40137
CDP19488	3408	3229	11.2241	0.245166
CDP19490	420	241	0	0
CDP19491	1415	1236	0	0
CDP21592	3102	2923	545	13.1506
CDP21593	579	400	222.909	39.3047
CDP19493	1847	1668	44	1.86052
CDP19492	3452	3273	196	4.22364
CDP19494	228	49.4247	0	0
CDP21594	2076	1897	738.38	27.453
CDP21595	1989	1810	23.2052	0.904237
CDP21596	222	43.8484	0	0
CDP21597	936	757	0	0
CDP21598	1304	1125	0	0
CDP21599	870	691	140	14.2898
CDP19496	885	706	8.18108	0.817302
CDP19498	792	613	0	0
CDP19497	615	436	0	0
CDP19495	1264	1085	487.384	31.6824
CDP21600	761	582	3331.96	403.788
CDP21601	1080	901	130.236	10.1949
CDP21602	273	94.0001	0	0
CDP19499	1953	1774	204	8.1106
CDP21603	639	460	96.5094	14.7975
CDP21604	1437	1258	9	0.50459
CDP21605	958	779	205	18.5606
CDP21606	1217	1038	76.9653	5.22967
CDP19501	3057	2878	2	0.0490135
CDP19502	2093	1914	25.8269	0.951714
CDP19503	1644	1465	2	0.0962873
CDP19500	1566	1387	1.60491	0.0816113
CDP21608	856	677	84.8635	8.84116
CDP21607	818	639	173.431	19.1427
CDP21609	798	619	45	5.12742
CDP19506	153	9.8295	0	0
CDP19505	246	67.0317	2	2.10439
CDP19504	1452	1273	62.6741	3.47245
CDP21610	3371	3192	2102	46.4458
CDP21611	860	681	0	0
CDP21612	507	328	29.9067	6.43089
CDP21613	1424	1245	36.3107	2.05703
CDP19518	3391	3212	97	2.12997
CDP19519	3383	3204	1056	23.246
CDP21614	1564	1385	149.6	7.61833
CDP21615	2301	2122	51.1901	1.70144
CDP21616	1066	887	0	0
CDP21617	336	157	4	1.79695
CDP21618	330	151	2529.88	1181.68
CDP21619	2085	1906	50.3548	1.86335
CDP21620	755	576	0	0
CDP21621	857	678	8.902	0.92605
CDP21622	2808	2629	2.38848	0.0640779
CDP21623	2976	2797	305.694	7.70851
CDP21624	2304	2125	15.6274	0.518685
CDP19520	384	205	163	56.0803
CDP21625	1755	1576	4399	196.868
CDP21626	315	136	0	0
CDP21627	2172	1993	1	0.0353891
CDP19521	1683	1504	0	0
CDP21628	183	17.7996	0	0
CDP21629	423	244	0	0
CDP21631	321	142	84.3849	41.9134
CDP19522	2721	2542	1371	38.0398
CDP19524	393	214	12	3.95498
CDP19523	1761	1582	36	1.60499
CDP21632	2118	1939	37.9599	1.38078
CDP21633	891	712	379.537	37.5968
CDP21634	390	211	48.5686	16.2349
CDP21635	580	401	286.645	50.417
CDP19531	2112	1933	954	34.8091
CDP19525	918	739	0	0
CDP19528	850	671	172	18.0793
CDP19532	867	688	198	20.298
CDP19527	2970	2791	21	0.530684
CDP19530	1213	1034	681	46.4519
CDP19526	3878	3699	282	5.37702
CDP19529	1783	1604	266	11.6964
CDP19533	3192	3013	1042	24.3919
CDP21636	579	400	15	2.64489
CDP21637	921	742	233.301	22.1763
CDP21638	1608	1429	136.727	6.74837
CDP21639	585	406	0	0
CDP19541	769	590	34	4.06447
CDP19540	2466	2287	613	18.9048
CDP19536	303	124	17	9.6695
CDP19537	564	385	179	32.7921
CDP19539	2313	2134	91	3.00762
CDP19534	1300	1121	201	12.6464
CDP19543	453	274	0	0
CDP19538	1017	838	2640	222.196
CDP19535	324	145	0	0
CDP19542	4338	4159	94	1.5941
CDP21640	388	209	700	236.226
CDP21641	510	331	0	0
CDP21642	1911	1732	41.981	1.70955
CDP21643	630	451	0	0
CDP21644	342	163	0	0
CDP21645	684	505	0	0
CDP19544	1065	886	0	0
CDP19545	972	793	0	0
CDP21646	161	11.3126	23	143.397
CDP21647	663	484	147	21.4214
CDP21648	315	136	0	0
CDP21650	789	610	13.2648	1.53372
CDP21649	1407	1228	21.8139	1.25289
CDP19548	1746	1567	0	0
CDP19546	1545	1366	89	4.59532
CDP19547	3232	3053	98	2.264
CDP19549	327	148	0	0
CDP21652	393	214	0	0
CDP21651	681	502	0	0
CDP21654	357	178	0	0
CDP21653	600	421	2.11618	0.354525
CDP21655	2277	2098	99.9766	3.36101
CDP19550	600	421	1	0.167531
CDP21657	1131	952	25	1.85217
CDP21656	975	796	4.48536	0.39743
CDP21658	330	151	29	13.5456
CDP21659	207	31.3862	114	256.178
CDP21660	1503	1324	0	0
CDP21661	1095	916	0	0
CDP19551	231	52.2911	0	0
CDP19554	471	292	0	0
CDP19552	129	6.9214	72	733.694
CDP19553	294	115	6	3.67985
CDP19555	159	10.9088	0	0
CDP19556	10174	9995	2840.86	20.0467
CDP19560	1757	1578	1489	66.5525
CDP19557	1094	915	121.418	9.35916
CDP19559	988	809	525	45.7707
CDP19558	3282	3103	1360	30.9125
CDP21662	1470	1291	82	4.47986
CDP21663	405	226	0	0
CDP19567	496	317	0	0
CDP19564	435	256	0	0
CDP19565	384	205	0	0
CDP19561	2673	2494	224.674	6.35378
CDP19562	2184	2005	612.546	21.5477
CDP19563	2328	2149	100.668	3.30394
CDP19566	2337	2158	44	1.43806
CDP21664	2143	1964	331.538	11.9061
CDP19568	174	14.6185	0	0
CDP21665	768	589	1	0.119746
CDP19583	2034	1855	507.839	19.309
CDP19582	1230	1051	355	23.8233
CDP21666	1137	958	43	3.16577
CDP21667	1553	1374	4404.41	226.088
CDP21668	312	133	0	0
CDP21669	779	600	181.553	21.3417
CDP21670	1334	1155	735	44.883
CDP19590	2256	2077	0	0
CDP19591	1776	1597	313.654	13.8523
CDP19594	2378	2199	772	24.761
CDP19592	2360	2181	1492.35	48.2603
CDP19593	2447	2268	174	5.41107
CDP19589	2253	2074	0	0
CDP21671	726	547	410	52.8656
CDP21672	1956	1777	74	2.93712
CDP21673	438	259	2.71379	0.739016
CDP21674	1096	917	892	68.6076
CDP19595	330	151	0	0
CDP21675	1380	1201	0	0
CDP19596	2388	2209	1889	60.3133
CDP21676	1839	1660	310	13.1713
CDP19598	2529	2350	279.738	8.39577
CDP19597	2685	2506	213.903	6.02023
CDP21677	756	577	0	0
CDP19605	549	370	0	0
CDP19602	1277	1098	42.0184	2.69907
CDP19604	255	76.0064	0	0
CDP19607	1692	1513	2.18125	0.101682
CDP19600	1868	1689	3380	141.144
CDP19610	282	103	0	0
CDP19603	2705	2526	121.604	3.39539
CDP19606	684	505	0	0
CDP19609	1826	1647	12.768	0.546772
CDP19601	1545	1366	711.184	36.7205
CDP19599	1959	1780	390.949	15.4909
CDP19608	1413	1234	25.8156	1.47552
CDP21678	1164	985	31	2.21974
CDP21679	2145	1966	24.7539	0.888048
CDP19611	631	452	2	0.312082
CDP19613	2904	2725	49	1.26825
CDP19612	459	280	0	0
CDP21680	606	427	0	0
CDP21681	1957	1778	2679.5	106.291
CDP21682	624	445	0	0
CDP19618	3147	2968	134.957	3.20708
CDP19619	4048	3869	1535.91	27.9991
CDP19620	672	493	41	5.86562
CDP19621	1954	1775	12	0.476826
CDP19622	300	121	55	32.0593
CDP21683	2007	1828	2	0.0771668
CDP21684	516	337	0	0
CDP21685	797	618	1690	192.875
CDP21686	954	775	4.28603	0.390059
CDP21688	543	364	0	0
CDP19633	3348	3169	614.766	13.6825
CDP21689	522	343	0	0
CDP19634	3690	3511	21.6994	0.435907
CDP19635	303	124	38	21.6142
CDP19636	2352	2173	180.635	5.863
CDP21690	434	255	6.5	1.79784
CDP21691	1358	1179	247	14.7761
CDP21692	2847	2668	129.35	3.41947
CDP21693	485	306	24	5.5318
CDP19647	270	91.0003	0	0
CDP21694	2145	1966	1	0.0358751
CDP21695	1724	1545	0	0
CDP21696	1119	940	0	0
CDP19648	1045	866	993	80.8738
CDP21697	309	130	47.9334	26.0059
CDP19649	2123	1944	36	1.30612
CDP19650	5601	5422	424	5.51548
CDP21698	656	477	0	0
CDP21699	489	310	0	0
CDP21700	1878	1699	33.0177	1.37066
CDP19651	1770	1591	1.03144	0.0457248
CDP19652	3208	3029	37.5164	0.873571
CDP19653	2751	2572	3.33682	0.0915038
CDP21701	600	421	24.5994	4.12115
CDP21702	699	520	0.000774895	0.000105103
CDP21703	1206	1027	149	10.2328
CDP21704	510	331	67.4604	14.3747
CDP19655	1421	1242	10873.9	617.502
CDP19658	1170	991	334.148	23.7817
CDP19657	846	667	0	0
CDP19654	897	718	0	0
CDP19656	126	6.66748	0	0
CDP21705	261	82.002	10	8.60107
CDP19659	1581	1402	5.84104	0.293845
CDP19660	1338	1159	720.769	43.8621
CDP21706	3209	3030	263.587	6.13561
CDP21707	789	610	6	0.693742
CDP21708	630	451	1018.05	159.21
CDP21709	2359	2180	146.572	4.7421
CDP21710	540	361	131.011	25.5963
CDP21712	141	8.14747	0	0
CDP21711	399	220	0	0
CDP21713	66	3.85692	0	0
CDP21714	846	667	31	3.27803
CDP19661	1068	889	0	0
CDP21715	540	361	6.49709	1.26937
CDP21716	192	21.9418	5	16.0721
CDP19662	1241	1062	1030	68.4052
CDP19663	147	8.91948	0	0
CDP21717	228	49.4247	2.5	3.56757
CDP21718	462	283	0	0
CDP21719	1560	1381	2580	131.766
CDP21720	1407	1228	142	8.1558
CDP21721	318	139	0	0
CDP21722	3261	3082	29.5608	0.676488
CDP21723	984	805	4	0.350462
CDP21724	2337	2158	316.903	10.3574
CDP21725	3693	3514	316.215	6.34684
CDP21726	648	469	650.632	97.8452
CDP21727	1557	1378	111.43	5.70333
CDP21728	2118	1939	652.071	23.7189
CDP21729	3186	3007	54.5912	1.28046
CDP19672	1925	1746	458	18.5011
CDP21730	2075	1896	110.689	4.11758
CDP19674	1402	1223	54.9314	3.16789
CDP19673	2286	2107	91.1489	3.05115
CDP21731	483	304	0	0
CDP19675	399	220	9.68758	3.10577
CDP19676	2043	1864	600	22.7029
CDP21732	780	601	194	22.7669
CDP19677	1128	949	0	0
CDP19678	947	768	0	0
CDP19679	489	310	0	0
CDP19680	3306	3127	797.227	17.9817
CDP21733	783	604	0	0
CDP21734	802	623	305.5	34.586
CDP19682	726	547	0	0
CDP19686	4442	4263	1265.66	20.9401
CDP19683	471	292	0	0
CDP19684	834	655	6	0.64608
CDP19685	2635	2456	276	7.92606
CDP19681	942	763	10.0903	0.932733
CDP21735	441	262	0	0
CDP21736	393	214	0	0
CDP21737	501	322	5.88327	1.28866
CDP21738	1467	1288	0	0
CDP19687	1894	1715	290.372	11.9417
CDP19690	228	49.4247	0	0
CDP19688	672	493	0	0
CDP19689	2637	2458	408.371	11.7179
CDP21739	3098	2919	1133.84	27.3965
CDP21740	353	174	0	0
CDP19698	1498	1319	522	27.9127
CDP19695	1380	1201	193	11.3342
CDP19696	2310	2131	1944	64.3412
CDP19697	1676	1497	73	3.43936
CDP19694	2014	1835	4417	169.773
CDP19699	2057	1878	511	19.1912
CDP19700	4634	4455	2466.76	39.0532
CDP19701	54	3.56892	0	0
CDP21741	276	97.0001	98.0132	71.2671
CDP21742	876	697	18.7786	1.90024
CDP21743	897	718	41.6424	4.09061
CDP19703	711	532	84	11.1364
CDP19702	687	508	158	21.9366
CDP19704	1458	1279	11	0.606595
CDP19706	1377	1198	4	0.235494
CDP19705	1491	1312	4	0.215032
CDP21744	1014	835	37.5577	3.17241
CDP21745	735	556	0	0
CDP19707	3180	3001	19.1264	0.449514
CDP21746	545	366	133.504	25.727
CDP21747	363	184	93.9188	36.0007
CDP21749	270	91.0003	0	0
CDP21748	1850	1671	0	0
CDP19711	1218	1039	4	0.271532
CDP19710	312	133	0	0
CDP19709	1047	868	0	0
CDP19708	639	460	0	0
CDP19714	555	376	0	0
CDP19712	699	520	0	0
CDP19713	1053	874	183	14.7678
CDP21750	2498	2319	17415	529.663
CDP21751	345	166	112.645	47.8608
CDP21752	1074	895	0	0
CDP21753	114	5.81021	0	0
CDP19721	618	439	0	0
CDP19720	677	498	23	3.25743
CDP19715	2853	2674	979	25.8225
CDP19716	195	23.5677	162	484.813
CDP19717	2208	2029	3346.78	116.338
CDP19718	1382	1203	2	0.117258
CDP19719	3059	2880	1199.72	29.3809
CDP21754	835	656	419	45.0492
CDP19722	426	247	0	0
CDP19723	696	517	0	0
CDP21755	1632	1453	630	30.581
CDP21756	336	157	4	1.79695
CDP21757	972	793	0	0
CDP19725	1744	1565	725	32.6739
CDP19724	3864	3685	1121.35	21.4624
CDP19726	3078	2899	3.33794	0.0812095
CDP21758	823	644	29	3.17606
CDP21759	849	670	0	0
CDP19727	1742	1563	16	0.722001
CDP21760	753	574	423	51.9763
CDP19728	3300	3121	15	0.33898
CDP21761	597	418	125.395	21.1583
CDP21762	1363	1184	1.29233	0.0769836
CDP21763	2037	1858	161.238	6.12065
CDP19729	672	493	215	30.7587
CDP21764	1494	1315	0	0
CDP19731	642	463	0	0
CDP19730	936	757	0	0
CDP19732	1251	1072	6	0.39476
CDP21765	147	8.91948	0	0
CDP21766	850	671	43.1359	4.53412
CDP19735	3010	2831	30.7906	0.767105
CDP19734	2877	2698	103.452	2.70441
CDP19738	2013	1834	9.17386	0.352801
CDP19737	1662	1483	0	0
CDP19739	216	38.5618	14	25.6064
CDP19740	3114	2935	256.073	6.15364
CDP19736	2844	2665	210.634	5.57452
CDP21767	440	261	197	53.2356
CDP21768	602	423	151.338	25.2338
CDP19741	2880	2701	120.675	3.15115
CDP21769	225	46.6066	0	0
CDP21770	359	180	2	0.783672
CDP19742	879	700	42	4.23183
CDP19743	741	562	0	0
CDP21771	762	583	0	0
CDP21772	318	139	36	18.2669
CDP21773	861	682	4.3981	0.454838
CDP21774	1128	949	0	0
CDP19744	1704	1525	34	1.57248
CDP21775	927	748	512.341	48.3097
CDP19745	638	459	399	61.3108
CDP21776	843	664	0	0
CDP19746	2278	2099	137	4.60346
CDP19747	324	145	0	0
CDP21778	1439	1260	5.7852	0.323836
CDP21777	831	652	0	0
CDP19749	1715	1536	462	21.2142
CDP19748	935	756	600	55.9765
CDP19751	923	744	360	34.1276
CDP19754	1744	1565	554.962	25.0107
CDP19750	1729	1550	987	44.912
CDP19752	1914	1735	7	0.284561
CDP19753	1128	949	67	4.97949
CDP19755	1668	1489	536.038	25.3909
CDP19756	873	694	184	18.6997
CDP21779	1160	981	1674.2	120.369
CDP21781	2578	2399	67.3383	1.97974
CDP21780	192	21.9418	28.8903	92.8657
CDP21782	1266	1087	15.3113	0.993483
CDP19759	1461	1282	0	0
CDP19760	1557	1378	2	0.102366
CDP19757	327	148	2.75	1.31053
CDP19758	2118	1939	0	0
CDP19764	2269	2090	777	26.2211
CDP19762	5001	4822	325	4.75371
CDP19761	3593	3414	1135	23.4482
CDP19763	3946	3767	4620	86.5014
CDP21783	1942	1763	376.174	15.0492
CDP21784	2637	2458	79.9542	2.29423
CDP21785	981	802	3	0.26383
CDP21786	2608	2429	679.208	19.722
CDP21787	1098	919	0	0
CDP21788	826	647	196.341	21.4035
CDP21789	918	739	356	33.9768
CDP21790	966	787	1079.3	96.7261
CDP19765	1451	1272	36.783	2.03956
CDP21791	561	382	2.93951	0.542736
CDP21792	900	721	479	46.8573
CDP19766	1220	1041	0	0
CDP21793	396	217	0	0
CDP12549	1368	1189	24	1.42366
CDP12538	2181	2002	513.634	18.0953
CDP12481	555	376	4.42249	0.829574
CDP12536	987	808	321.927	28.1011
CDP12547	3745	3566	93	1.83941
CDP12508	396	217	145	47.1286
CDP12510	2082	1903	99	3.66921
CDP12537	2629	2450	2000.87	57.6008
CDP12527	1593	1414	603.734	30.1143
CDP12485	2178	1999	27	0.952637
CDP12550	1678	1499	146	6.86954
CDP12500	1628	1449	0	0
CDP12479	1676	1497	0	0
CDP12539	786	607	4	0.464781
CDP12497	1350	1171	0	0
CDP12542	1671	1492	27	1.27636
CDP12528	762	583	6	0.725871
CDP12495	4038	3859	991	18.1124
CDP12540	1890	1711	39.1657	1.61448
CDP12523	5776	5597	701	8.83363
CDP12490	2403	2224	21	0.66598
CDP12551	1447	1268	1	0.0556234
